participant_id,type,display_name,country_id
biathlon_world_team_Norway_Ann_Kristin_Aafedt_Flatland__Tora_Berger__Emil_Hegle_Svendsen__Ole_Einar_Bjørndalen_NOR,team,Norway,NOR
biathlon_world_team_Sweden_Helena_Jonsson__Anna_Carin_Olofsson-Zidek__Björn_Ferry__Carl_Johan_Bergman_SWE,team,Sweden,SWE
biathlon_world_athlete_Tarjei_Bø_NOR,athlete,Tarjei Bø,NOR
biathlon_world_athlete_Lukas_Hofer_ITA,athlete,Lukas Hofer,ITA
biathlon_world_athlete_Martin_Fourcade_FRA,athlete,Martin Fourcade,FRA
biathlon_world_team_Norway_Ole_Einar_Bjørndalen__Alexander_Os__Emil_Hegle_Svendsen__Tarjei_Bø_NOR,team,Norway,NOR
biathlon_world_team_Ukraine_Olexander_Bilanenko__Andriy_Deryzemlya__Serhiy_Semenov__Serhiy_Sednev_UKR,team,Ukraine,UKR
biathlon_world_team_Sweden_Fredrik_Lindström__Magnus_Jonsson__Carl_Johan_Bergman__Björn_Ferry_SWE,team,Sweden,SWE
biathlon_world_athlete_Arnd_Peiffer_GER,athlete,Arnd Peiffer,GER
biathlon_world_team_Norway_Tora_Berger__Ann_Kristin_Aafedt_Flatland__Ole_Einar_Bjørndalen__Tarjei_Bø_NOR,team,Norway,NOR
biathlon_world_team_Germany_Andrea_Henkel__Magdalena_Neuner__Arnd_Peiffer__Michael_Greis_GER,team,Germany,GER
biathlon_world_team_France_Marie-Laure_Brunet__Marie_Dorin__Alexis_Buf__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_athlete_Helena_Ekholm_SWE,athlete,Helena Ekholm,SWE
biathlon_world_athlete_Tina_Bachmann_GER,athlete,Tina Bachmann,GER
biathlon_world_athlete_Vita_Semerenko_UKR,athlete,Vita Semerenko,UKR
biathlon_world_athlete_Darya_Domracheva_BLR,athlete,Darya Domracheva,BLR
biathlon_world_athlete_Kaisa_Mäkäräinen_FIN,athlete,Kaisa Mäkäräinen,FIN
biathlon_world_team_Germany_Andrea_Henkel__Miriam_Gössner__Tina_Bachmann__Magdalena_Neuner_GER,team,Germany,GER
biathlon_world_team_France_Anaïs_Bescond__Marie-Laure_Brunet__Sophie_Boilley__Marie_Dorin_FRA,team,France,FRA
biathlon_world_team_Belarus_Nadezhda_Skardino__Darya_Domracheva__Nadzeya_Pisareva__Liudmila_Kalinchik_BLR,team,Belarus,BLR
biathlon_world_athlete_Jakov_Fak_SLO,athlete,Jakov Fak,SLO
biathlon_world_athlete_Simon_Fourcade_FRA,athlete,Simon Fourcade,FRA
biathlon_world_athlete_Jaroslav_Soukup_CZE,athlete,Jaroslav Soukup,CZE
biathlon_world_athlete_Björn_Ferry_SWE,athlete,Björn Ferry,SWE
biathlon_world_athlete_Fredrik_Lindström_SWE,athlete,Fredrik Lindström,SWE
biathlon_world_athlete_Carl_Johan_Bergman_SWE,athlete,Carl Johan Bergman,SWE
biathlon_world_athlete_Anton_Shipulin_RUS,athlete,Anton Shipulin,RUS
biathlon_world_team_Norway_Ole_Einar_Bjørndalen__Rune_Brattsveen__Tarjei_Bø__Emil_Hegle_Svendsen_NOR,team,Norway,NOR
