event_id,participant_id,rank,medal,score_raw,points_awarded
biathlon_world_championships_2023_men_sprint-10-km,biathlon_world_athlete_Johannes_Thingnes_Bø_NOR,1,gold,discipline=Biathlon;event=Biathlon World Championships Men Sprint (10 km);event_label=Sprint (10 km);team_members=;entry_country=NOR;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,10.0
biathlon_world_championships_2023_men_sprint-10-km,biathlon_world_athlete_Tarjei_Bø_NOR,2,silver,discipline=Biathlon;event=Biathlon World Championships Men Sprint (10 km);event_label=Sprint (10 km);team_members=;entry_country=NOR;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,7.0
biathlon_world_championships_2023_men_sprint-10-km,biathlon_world_athlete_Sturla_Holm_Lægreid_NOR,3,bronze,discipline=Biathlon;event=Biathlon World Championships Men Sprint (10 km);event_label=Sprint (10 km);team_members=;entry_country=NOR;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,5.0
biathlon_world_championships_2023_mixed_mixed-relay,biathlon_world_team_Norway_Ingrid_Landmark_Tandrevold__Marte_Olsbu_Røiseland__Sturla_Holm_Lægreid__Johannes_Thingnes_Bø_NOR,1,gold,discipline=Biathlon;event=Biathlon World Championships Mixed Mixed relay;event_label=Mixed relay;team_members=Ingrid Landmark Tandrevold / Marte Olsbu Røiseland / Sturla Holm Lægreid / Johannes Thingnes Bø;entry_country=NOR;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,10.0
biathlon_world_championships_2023_mixed_mixed-relay,biathlon_world_team_Italy_Lisa_Vittozzi__Dorothea_Wierer__Didier_Bionaz__Tommaso_Giacomel_ITA,2,silver,discipline=Biathlon;event=Biathlon World Championships Mixed Mixed relay;event_label=Mixed relay;team_members=Lisa Vittozzi / Dorothea Wierer / Didier Bionaz / Tommaso Giacomel;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,7.0
biathlon_world_championships_2023_mixed_mixed-relay,biathlon_world_team_France_Julia_Simon__Anaïs_Chevalier-Bouchet__Émilien_Jacquelin__Quentin_Fillon_Maillet_FRA,3,bronze,discipline=Biathlon;event=Biathlon World Championships Mixed Mixed relay;event_label=Mixed relay;team_members=Julia Simon / Anaïs Chevalier-Bouchet / Émilien Jacquelin / Quentin Fillon Maillet;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,5.0
biathlon_world_championships_2023_mixed_single-mixed-relay,biathlon_world_team_Norway_Marte_Olsbu_Røiseland__Johannes_Thingnes_Bø_NOR,1,gold,discipline=Biathlon;event=Biathlon World Championships Mixed Single mixed relay;event_label=Single mixed relay;team_members=Marte Olsbu Røiseland / Johannes Thingnes Bø;entry_country=NOR;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,10.0
biathlon_world_championships_2023_mixed_single-mixed-relay,biathlon_world_team_Austria_Lisa_Theresa_Hauser__David_Komatz_AUT,2,silver,discipline=Biathlon;event=Biathlon World Championships Mixed Single mixed relay;event_label=Single mixed relay;team_members=Lisa Theresa Hauser / David Komatz;entry_country=AUT;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,7.0
biathlon_world_championships_2023_mixed_single-mixed-relay,biathlon_world_team_Italy_Lisa_Vittozzi__Tommaso_Giacomel_ITA,3,bronze,discipline=Biathlon;event=Biathlon World Championships Mixed Single mixed relay;event_label=Single mixed relay;team_members=Lisa Vittozzi / Tommaso Giacomel;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,5.0
biathlon_world_championships_2023_women_individual-15-km,biathlon_world_athlete_Hanna_Öberg_SWE,1,gold,discipline=Biathlon;event=Biathlon World Championships Women Individual (15 km);event_label=Individual (15 km);team_members=;entry_country=SWE;source_url=https://en.wikipedia.org/wiki/Biathlon_World_Championships,10.0
