event_id,participant_id,rank,medal,score_raw,points_awarded
icc_men_test_team_ranking_03,WIS,8,,icc_rating=83;icc_points=0;icc_matches=0,83.0
icc_men_test_team_ranking_03,ZWE,9,,icc_rating=56;icc_points=0;icc_matches=0,56.0
icc_men_test_team_ranking_03,BGD,10,,icc_rating=0;icc_points=0;icc_matches=0,0.0
icc_men_test_team_ranking_04,AUS,1,gold,icc_rating=130;icc_points=0;icc_matches=0,130.0
icc_men_test_team_ranking_04,ENG,2,silver,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_test_team_ranking_04,IND,3,bronze,icc_rating=108;icc_points=0;icc_matches=0,108.0
icc_men_test_team_ranking_04,PAK,4,,icc_rating=105;icc_points=0;icc_matches=0,105.0
icc_men_test_team_ranking_04,LKA,5,,icc_rating=103;icc_points=0;icc_matches=0,103.0
icc_men_test_team_ranking_04,ZAF,6,,icc_rating=100;icc_points=0;icc_matches=0,100.0
icc_men_test_team_ranking_04,NZL,7,,icc_rating=93;icc_points=0;icc_matches=0,93.0
icc_men_test_team_ranking_04,WIS,8,,icc_rating=73;icc_points=0;icc_matches=0,73.0
icc_men_test_team_ranking_04,ZWE,9,,icc_rating=51;icc_points=0;icc_matches=0,51.0
icc_men_test_team_ranking_04,BGD,10,,icc_rating=0;icc_points=0;icc_matches=0,0.0
icc_men_test_team_ranking_05,AUS,1,gold,icc_rating=128;icc_points=0;icc_matches=0,128.0
icc_men_test_team_ranking_05,IND,2,silver,icc_rating=115;icc_points=0;icc_matches=0,115.0
icc_men_test_team_ranking_05,ENG,3,bronze,icc_rating=113;icc_points=0;icc_matches=0,113.0
icc_men_test_team_ranking_05,PAK,4,,icc_rating=103;icc_points=0;icc_matches=0,103.0
icc_men_test_team_ranking_05,ZAF,5,,icc_rating=100;icc_points=0;icc_matches=0,100.0
icc_men_test_team_ranking_05,NZL,6,,icc_rating=100;icc_points=0;icc_matches=0,100.0
icc_men_test_team_ranking_05,LKA,7,,icc_rating=96;icc_points=0;icc_matches=0,96.0
icc_men_test_team_ranking_05,WIS,8,,icc_rating=73;icc_points=0;icc_matches=0,73.0
icc_men_test_team_ranking_05,ZWE,9,,icc_rating=27;icc_points=0;icc_matches=0,27.0
icc_men_test_team_ranking_05,BGD,10,,icc_rating=5;icc_points=0;icc_matches=0,5.0
icc_men_test_team_ranking_06,AUS,1,gold,icc_rating=130;icc_points=0;icc_matches=0,130.0
icc_men_test_team_ranking_06,ENG,2,silver,icc_rating=119;icc_points=0;icc_matches=0,119.0
icc_men_test_team_ranking_06,PAK,3,bronze,icc_rating=112;icc_points=0;icc_matches=0,112.0
icc_men_test_team_ranking_06,IND,4,,icc_rating=111;icc_points=0;icc_matches=0,111.0
icc_men_test_team_ranking_06,LKA,5,,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_06,ZAF,6,,icc_rating=94;icc_points=0;icc_matches=0,94.0
icc_men_test_team_ranking_06,NZL,7,,icc_rating=93;icc_points=0;icc_matches=0,93.0
icc_men_test_team_ranking_06,WIS,8,,icc_rating=72;icc_points=0;icc_matches=0,72.0
icc_men_test_team_ranking_06,ZWE,9,,icc_rating=28;icc_points=0;icc_matches=0,28.0
icc_men_test_team_ranking_06,BGD,10,,icc_rating=2;icc_points=0;icc_matches=0,2.0
icc_men_test_team_ranking_07,AUS,1,gold,icc_rating=143;icc_points=0;icc_matches=0,143.0
icc_men_test_team_ranking_07,ZAF,2,silver,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_test_team_ranking_07,LKA,3,bronze,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_test_team_ranking_07,IND,4,,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_test_team_ranking_07,ENG,5,,icc_rating=107;icc_points=0;icc_matches=0,107.0
icc_men_test_team_ranking_07,PAK,6,,icc_rating=94;icc_points=0;icc_matches=0,94.0
icc_men_test_team_ranking_07,NZL,7,,icc_rating=91;icc_points=0;icc_matches=0,91.0
icc_men_test_team_ranking_07,WIS,8,,icc_rating=72;icc_points=0;icc_matches=0,72.0
icc_men_test_team_ranking_07,ZWE,9,,icc_rating=12;icc_points=0;icc_matches=0,12.0
icc_men_test_team_ranking_07,BGD,10,,icc_rating=4;icc_points=0;icc_matches=0,4.0
icc_men_test_team_ranking_08,AUS,1,gold,icc_rating=130;icc_points=0;icc_matches=0,130.0
icc_men_test_team_ranking_08,IND,2,silver,icc_rating=118;icc_points=0;icc_matches=0,118.0
icc_men_test_team_ranking_08,ZAF,3,bronze,icc_rating=117;icc_points=0;icc_matches=0,117.0
icc_men_test_team_ranking_08,LKA,4,,icc_rating=108;icc_points=0;icc_matches=0,108.0
icc_men_test_team_ranking_08,ENG,5,,icc_rating=103;icc_points=0;icc_matches=0,103.0
icc_men_test_team_ranking_08,PAK,6,,icc_rating=98;icc_points=0;icc_matches=0,98.0
icc_men_test_team_ranking_08,WIS,7,,icc_rating=81;icc_points=0;icc_matches=0,81.0
icc_men_test_team_ranking_08,NZL,8,,icc_rating=81;icc_points=0;icc_matches=0,81.0
icc_men_test_team_ranking_08,ZWE,9,,icc_rating=19;icc_points=0;icc_matches=0,19.0
icc_men_test_team_ranking_08,BGD,10,,icc_rating=0;icc_points=0;icc_matches=0,0.0
icc_men_test_team_ranking_09,IND,1,gold,icc_rating=124;icc_points=0;icc_matches=0,124.0
icc_men_test_team_ranking_09,ZAF,2,silver,icc_rating=122;icc_points=0;icc_matches=0,122.0
icc_men_test_team_ranking_09,AUS,3,bronze,icc_rating=116;icc_points=0;icc_matches=0,116.0
icc_men_test_team_ranking_09,LKA,4,,icc_rating=115;icc_points=0;icc_matches=0,115.0
icc_men_test_team_ranking_09,ENG,5,,icc_rating=105;icc_points=0;icc_matches=0,105.0
icc_men_test_team_ranking_09,PAK,6,,icc_rating=83;icc_points=0;icc_matches=0,83.0
icc_men_test_team_ranking_09,NZL,7,,icc_rating=81;icc_points=0;icc_matches=0,81.0
icc_men_test_team_ranking_09,WIS,8,,icc_rating=77;icc_points=0;icc_matches=0,77.0
icc_men_test_team_ranking_09,BGD,9,,icc_rating=13;icc_points=0;icc_matches=0,13.0
icc_men_test_team_ranking_10,IND,1,gold,icc_rating=129;icc_points=0;icc_matches=0,129.0
icc_men_test_team_ranking_10,ZAF,2,silver,icc_rating=116;icc_points=0;icc_matches=0,116.0
icc_men_test_team_ranking_10,ENG,3,bronze,icc_rating=112;icc_points=0;icc_matches=0,112.0
icc_men_test_team_ranking_10,AUS,4,,icc_rating=110;icc_points=0;icc_matches=0,110.0
icc_men_test_team_ranking_10,LKA,5,,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_test_team_ranking_10,PAK,6,,icc_rating=88;icc_points=0;icc_matches=0,88.0
icc_men_test_team_ranking_10,WIS,7,,icc_rating=85;icc_points=0;icc_matches=0,85.0
icc_men_test_team_ranking_10,NZL,8,,icc_rating=80;icc_points=0;icc_matches=0,80.0
icc_men_test_team_ranking_10,BGD,9,,icc_rating=7;icc_points=0;icc_matches=0,7.0
icc_men_test_team_ranking_11,ENG,1,gold,icc_rating=125;icc_points=0;icc_matches=0,125.0
icc_men_test_team_ranking_11,IND,2,silver,icc_rating=118;icc_points=0;icc_matches=0,118.0
icc_men_test_team_ranking_11,ZAF,3,bronze,icc_rating=116;icc_points=0;icc_matches=0,116.0
icc_men_test_team_ranking_11,AUS,4,,icc_rating=103;icc_points=0;icc_matches=0,103.0
icc_men_test_team_ranking_11,PAK,5,,icc_rating=99;icc_points=0;icc_matches=0,99.0
icc_men_test_team_ranking_11,LKA,6,,icc_rating=99;icc_points=0;icc_matches=0,99.0
icc_men_test_team_ranking_11,WIS,7,,icc_rating=87;icc_points=0;icc_matches=0,87.0
icc_men_test_team_ranking_11,NZL,8,,icc_rating=83;icc_points=0;icc_matches=0,83.0
icc_men_test_team_ranking_11,BGD,9,,icc_rating=8;icc_points=0;icc_matches=0,8.0
icc_men_test_team_ranking_12,ZAF,1,gold,icc_rating=123;icc_points=0;icc_matches=0,123.0
icc_men_test_team_ranking_12,ENG,2,silver,icc_rating=118;icc_points=0;icc_matches=0,118.0
icc_men_test_team_ranking_12,AUS,3,bronze,icc_rating=114;icc_points=0;icc_matches=0,114.0
icc_men_test_team_ranking_12,PAK,4,,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_test_team_ranking_12,IND,5,,icc_rating=105;icc_points=0;icc_matches=0,105.0
icc_men_test_team_ranking_12,LKA,6,,icc_rating=96;icc_points=0;icc_matches=0,96.0
icc_men_test_team_ranking_12,WIS,7,,icc_rating=91;icc_points=0;icc_matches=0,91.0
icc_men_test_team_ranking_12,NZL,8,,icc_rating=79;icc_points=0;icc_matches=0,79.0
icc_men_test_team_ranking_12,BGD,9,,icc_rating=0;icc_points=0;icc_matches=0,0.0
icc_men_test_team_ranking_13,ZAF,1,gold,icc_rating=133;icc_points=0;icc_matches=0,133.0
icc_men_test_team_ranking_13,IND,2,silver,icc_rating=117;icc_points=0;icc_matches=0,117.0
icc_men_test_team_ranking_13,ENG,3,bronze,icc_rating=116;icc_points=0;icc_matches=0,116.0
icc_men_test_team_ranking_13,PAK,4,,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_13,AUS,5,,icc_rating=101;icc_points=0;icc_matches=0,101.0
icc_men_test_team_ranking_13,LKA,6,,icc_rating=88;icc_points=0;icc_matches=0,88.0
icc_men_test_team_ranking_13,WIS,7,,icc_rating=87;icc_points=0;icc_matches=0,87.0
icc_men_test_team_ranking_13,NZL,8,,icc_rating=82;icc_points=0;icc_matches=0,82.0
icc_men_test_team_ranking_13,ZWE,9,,icc_rating=34;icc_points=0;icc_matches=0,34.0
icc_men_test_team_ranking_13,BGD,10,,icc_rating=18;icc_points=0;icc_matches=0,18.0
icc_men_test_team_ranking_14,ZAF,1,gold,icc_rating=124;icc_points=0;icc_matches=0,124.0
icc_men_test_team_ranking_14,AUS,2,silver,icc_rating=117;icc_points=0;icc_matches=0,117.0
icc_men_test_team_ranking_14,ENG,3,bronze,icc_rating=104;icc_points=0;icc_matches=0,104.0
icc_men_test_team_ranking_14,PAK,4,,icc_rating=103;icc_points=0;icc_matches=0,103.0
icc_men_test_team_ranking_14,LKA,5,,icc_rating=101;icc_points=0;icc_matches=0,101.0
icc_men_test_team_ranking_14,IND,6,,icc_rating=96;icc_points=0;icc_matches=0,96.0
icc_men_test_team_ranking_14,NZL,7,,icc_rating=94;icc_points=0;icc_matches=0,94.0
icc_men_test_team_ranking_14,WIS,8,,icc_rating=75;icc_points=0;icc_matches=0,75.0
icc_men_test_team_ranking_14,BGD,9,,icc_rating=32;icc_points=0;icc_matches=0,32.0
icc_men_test_team_ranking_14,ZWE,10,,icc_rating=18;icc_points=0;icc_matches=0,18.0
icc_men_test_team_ranking_15,ZAF,1,gold,icc_rating=114;icc_points=0;icc_matches=0,114.0
icc_men_test_team_ranking_15,IND,2,silver,icc_rating=110;icc_points=0;icc_matches=0,110.0
icc_men_test_team_ranking_15,AUS,3,bronze,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_test_team_ranking_15,PAK,4,,icc_rating=106;icc_points=0;icc_matches=0,106.0
icc_men_test_team_ranking_15,NZL,5,,icc_rating=99;icc_points=0;icc_matches=0,99.0
icc_men_test_team_ranking_15,ENG,6,,icc_rating=98;icc_points=0;icc_matches=0,98.0
icc_men_test_team_ranking_15,LKA,7,,icc_rating=89;icc_points=0;icc_matches=0,89.0
icc_men_test_team_ranking_15,WIS,8,,icc_rating=76;icc_points=0;icc_matches=0,76.0
icc_men_test_team_ranking_15,BGD,9,,icc_rating=47;icc_points=0;icc_matches=0,47.0
icc_men_test_team_ranking_15,ZWE,10,,icc_rating=5;icc_points=0;icc_matches=0,5.0
icc_men_test_team_ranking_16,IND,1,gold,icc_rating=120;icc_points=0;icc_matches=0,120.0
icc_men_test_team_ranking_16,AUS,2,silver,icc_rating=105;icc_points=0;icc_matches=0,105.0
icc_men_test_team_ranking_16,PAK,3,bronze,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_16,ZAF,4,,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_16,ENG,5,,icc_rating=101;icc_points=0;icc_matches=0,101.0
icc_men_test_team_ranking_16,NZL,6,,icc_rating=96;icc_points=0;icc_matches=0,96.0
icc_men_test_team_ranking_16,LKA,7,,icc_rating=96;icc_points=0;icc_matches=0,96.0
icc_men_test_team_ranking_16,WIS,8,,icc_rating=69;icc_points=0;icc_matches=0,69.0
icc_men_test_team_ranking_16,BGD,9,,icc_rating=65;icc_points=0;icc_matches=0,65.0
icc_men_test_team_ranking_16,ZWE,10,,icc_rating=5;icc_points=0;icc_matches=0,5.0
icc_men_test_team_ranking_17,IND,1,gold,icc_rating=124;icc_points=0;icc_matches=0,124.0
icc_men_test_team_ranking_17,ZAF,2,silver,icc_rating=111;icc_points=0;icc_matches=0,111.0
icc_men_test_team_ranking_17,ENG,3,bronze,icc_rating=105;icc_points=0;icc_matches=0,105.0
icc_men_test_team_ranking_17,NZL,4,,icc_rating=100;icc_points=0;icc_matches=0,100.0
icc_men_test_team_ranking_17,AUS,5,,icc_rating=97;icc_points=0;icc_matches=0,97.0
icc_men_test_team_ranking_17,LKA,6,,icc_rating=94;icc_points=0;icc_matches=0,94.0
icc_men_test_team_ranking_17,PAK,7,,icc_rating=88;icc_points=0;icc_matches=0,88.0
icc_men_test_team_ranking_17,WIS,8,,icc_rating=72;icc_points=0;icc_matches=0,72.0
icc_men_test_team_ranking_17,BGD,9,,icc_rating=72;icc_points=0;icc_matches=0,72.0
icc_men_test_team_ranking_17,ZWE,10,,icc_rating=1;icc_points=0;icc_matches=0,1.0
icc_men_test_team_ranking_18,IND,1,gold,icc_rating=116;icc_points=0;icc_matches=0,116.0
icc_men_test_team_ranking_18,ENG,2,silver,icc_rating=108;icc_points=0;icc_matches=0,108.0
icc_men_test_team_ranking_18,NZL,3,bronze,icc_rating=107;icc_points=0;icc_matches=0,107.0
icc_men_test_team_ranking_18,ZAF,4,,icc_rating=106;icc_points=0;icc_matches=0,106.0
icc_men_test_team_ranking_18,AUS,5,,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_18,PAK,6,,icc_rating=92;icc_points=0;icc_matches=0,92.0
icc_men_test_team_ranking_18,LKA,7,,icc_rating=91;icc_points=0;icc_matches=0,91.0
icc_men_test_team_ranking_18,WIS,8,,icc_rating=70;icc_points=0;icc_matches=0,70.0
icc_men_test_team_ranking_18,BGD,9,,icc_rating=69;icc_points=0;icc_matches=0,69.0
icc_men_test_team_ranking_18,ZWE,10,,icc_rating=13;icc_points=0;icc_matches=0,13.0
icc_men_test_team_ranking_19,IND,1,gold,icc_rating=120;icc_points=0;icc_matches=0,120.0
icc_men_test_team_ranking_19,NZL,2,silver,icc_rating=112;icc_points=0;icc_matches=0,112.0
icc_men_test_team_ranking_19,ZAF,3,bronze,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_19,ENG,4,,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_19,AUS,5,,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_test_team_ranking_19,LKA,6,,icc_rating=92;icc_points=0;icc_matches=0,92.0
icc_men_test_team_ranking_19,PAK,7,,icc_rating=85;icc_points=0;icc_matches=0,85.0
icc_men_test_team_ranking_19,WIS,8,,icc_rating=81;icc_points=0;icc_matches=0,81.0
icc_men_test_team_ranking_19,BGD,9,,icc_rating=60;icc_points=0;icc_matches=0,60.0
icc_men_test_team_ranking_19,ZWE,10,,icc_rating=16;icc_points=0;icc_matches=0,16.0
icc_men_test_team_ranking_20,AUS,1,gold,icc_rating=116;icc_points=0;icc_matches=0,116.0
icc_men_test_team_ranking_20,NZL,2,silver,icc_rating=116;icc_points=0;icc_matches=0,116.0
icc_men_test_team_ranking_20,IND,3,bronze,icc_rating=114;icc_points=0;icc_matches=0,114.0
icc_men_test_team_ranking_20,ENG,4,,icc_rating=106;icc_points=0;icc_matches=0,106.0
icc_men_test_team_ranking_20,LKA,5,,icc_rating=91;icc_points=0;icc_matches=0,91.0
icc_men_test_team_ranking_20,ZAF,6,,icc_rating=90;icc_points=0;icc_matches=0,90.0
icc_men_test_team_ranking_20,PAK,7,,icc_rating=85;icc_points=0;icc_matches=0,85.0
icc_men_test_team_ranking_20,WIS,8,,icc_rating=77;icc_points=0;icc_matches=0,77.0
icc_men_test_team_ranking_20,BGD,9,,icc_rating=55;icc_points=0;icc_matches=0,55.0
icc_men_test_team_ranking_20,ZWE,10,,icc_rating=18;icc_points=0;icc_matches=0,18.0
icc_men_test_team_ranking_21,IND,1,gold,icc_rating=124;icc_points=0;icc_matches=0,124.0
icc_men_test_team_ranking_21,NZL,2,silver,icc_rating=121;icc_points=0;icc_matches=0,121.0
icc_men_test_team_ranking_21,AUS,3,bronze,icc_rating=108;icc_points=0;icc_matches=0,108.0
icc_men_test_team_ranking_21,ENG,4,,icc_rating=107;icc_points=0;icc_matches=0,107.0
icc_men_test_team_ranking_21,PAK,5,,icc_rating=93;icc_points=0;icc_matches=0,93.0
icc_men_test_team_ranking_21,ZAF,6,,icc_rating=88;icc_points=0;icc_matches=0,88.0
icc_men_test_team_ranking_21,LKA,7,,icc_rating=83;icc_points=0;icc_matches=0,83.0
icc_men_test_team_ranking_21,WIS,8,,icc_rating=75;icc_points=0;icc_matches=0,75.0
icc_men_test_team_ranking_21,BGD,9,,icc_rating=47;icc_points=0;icc_matches=0,47.0
icc_men_test_team_ranking_21,ZWE,10,,icc_rating=31;icc_points=0;icc_matches=0,31.0
icc_men_test_team_ranking_22,AUS,1,gold,icc_rating=124;icc_points=0;icc_matches=0,124.0
icc_men_test_team_ranking_22,IND,2,silver,icc_rating=114;icc_points=0;icc_matches=0,114.0
icc_men_test_team_ranking_22,ZAF,3,bronze,icc_rating=104;icc_points=0;icc_matches=0,104.0
icc_men_test_team_ranking_22,ENG,4,,icc_rating=103;icc_points=0;icc_matches=0,103.0
icc_men_test_team_ranking_22,NZL,5,,icc_rating=100;icc_points=0;icc_matches=0,100.0
icc_men_test_team_ranking_22,PAK,6,,icc_rating=92;icc_points=0;icc_matches=0,92.0
icc_men_test_team_ranking_22,LKA,7,,icc_rating=88;icc_points=0;icc_matches=0,88.0
icc_men_test_team_ranking_22,WIS,8,,icc_rating=78;icc_points=0;icc_matches=0,78.0
icc_men_test_team_ranking_22,BGD,9,,icc_rating=48;icc_points=0;icc_matches=0,48.0
icc_men_test_team_ranking_22,ZWE,10,,icc_rating=25;icc_points=0;icc_matches=0,25.0
icc_men_test_team_ranking_23,IND,1,gold,icc_rating=118;icc_points=0;icc_matches=0,118.0
icc_men_test_team_ranking_23,AUS,2,silver,icc_rating=118;icc_points=0;icc_matches=0,118.0
icc_men_test_team_ranking_23,ENG,3,bronze,icc_rating=115;icc_points=0;icc_matches=0,115.0
icc_men_test_team_ranking_23,ZAF,4,,icc_rating=104;icc_points=0;icc_matches=0,104.0
icc_men_test_team_ranking_23,NZL,5,,icc_rating=95;icc_points=0;icc_matches=0,95.0
icc_men_test_team_ranking_23,PAK,6,,icc_rating=92;icc_points=0;icc_matches=0,92.0
icc_men_test_team_ranking_23,LKA,7,,icc_rating=79;icc_points=0;icc_matches=0,79.0
icc_men_test_team_ranking_23,WIS,8,,icc_rating=77;icc_points=0;icc_matches=0,77.0
icc_men_test_team_ranking_23,BGD,9,,icc_rating=51;icc_points=0;icc_matches=0,51.0
icc_men_test_team_ranking_23,ZWE,10,,icc_rating=32;icc_points=0;icc_matches=0,32.0
icc_men_test_team_ranking_24,AUS,1,gold,icc_rating=124;icc_points=3715;icc_matches=30,124.0
icc_men_test_team_ranking_24,IND,2,silver,icc_rating=111;icc_points=3654;icc_matches=33,111.0
icc_men_test_team_ranking_24,ZAF,3,bronze,icc_rating=109;icc_points=2947;icc_matches=27,109.0
icc_men_test_team_ranking_24,ENG,4,,icc_rating=106;icc_points=5303;icc_matches=50,106.0
icc_men_test_team_ranking_24,NZL,5,,icc_rating=96;icc_points=3536;icc_matches=37,96.0
icc_men_test_team_ranking_24,LKA,6,,icc_rating=87;icc_points=2436;icc_matches=28,87.0
icc_men_test_team_ranking_24,PAK,7,,icc_rating=86;icc_points=2060;icc_matches=24,86.0
icc_men_test_team_ranking_24,WIS,8,,icc_rating=75;icc_points=2184;icc_matches=29,75.0
icc_men_test_team_ranking_24,BGD,9,,icc_rating=65;icc_points=1884;icc_matches=29,65.0
icc_men_test_team_ranking_24,IRL,10,,icc_rating=26;icc_points=131;icc_matches=5,26.0
icc_men_test_team_ranking_25,AUS,1,gold,icc_rating=124;icc_points=3732;icc_matches=30,124.0
icc_men_test_team_ranking_25,ZAF,2,silver,icc_rating=116;icc_points=3581;icc_matches=31,116.0
icc_men_test_team_ranking_25,ENG,3,bronze,icc_rating=112;icc_points=4469;icc_matches=40,112.0
icc_men_test_team_ranking_25,IND,4,,icc_rating=104;icc_points=4064;icc_matches=39,104.0
icc_men_test_team_ranking_25,NZL,5,,icc_rating=98;icc_points=2839;icc_matches=29,98.0
icc_men_test_team_ranking_25,LKA,6,,icc_rating=88;icc_points=2364;icc_matches=27,88.0
icc_men_test_team_ranking_25,PAK,7,,icc_rating=82;icc_points=2050;icc_matches=25,82.0
icc_men_test_team_ranking_25,WIS,8,,icc_rating=69;icc_points=2270;icc_matches=33,69.0
icc_men_test_team_ranking_25,BGD,9,,icc_rating=63;icc_points=1888;icc_matches=30,63.0
icc_men_test_team_ranking_25,IRL,10,,icc_rating=23;icc_points=185;icc_matches=8,23.0
icc_men_odi_team_ranking_00,AUS,1,gold,icc_rating=125;icc_points=0;icc_matches=0,125.0
icc_men_odi_team_ranking_00,ZAF,2,silver,icc_rating=123;icc_points=0;icc_matches=0,123.0
icc_men_odi_team_ranking_00,PAK,3,bronze,icc_rating=109;icc_points=0;icc_matches=0,109.0
icc_men_odi_team_ranking_00,LKA,4,,icc_rating=108;icc_points=0;icc_matches=0,108.0
icc_men_odi_team_ranking_00,IND,5,,icc_rating=101;icc_points=0;icc_matches=0,101.0
icc_men_odi_team_ranking_00,ENG,6,,icc_rating=99;icc_points=0;icc_matches=0,99.0
icc_men_odi_team_ranking_00,NZL,7,,icc_rating=98;icc_points=0;icc_matches=0,98.0
icc_men_odi_team_ranking_00,WIS,8,,icc_rating=89;icc_points=0;icc_matches=0,89.0
icc_men_odi_team_ranking_00,ZWE,9,,icc_rating=79;icc_points=0;icc_matches=0,79.0
icc_men_odi_team_ranking_00,KEN,10,,icc_rating=31;icc_points=0;icc_matches=0,31.0
icc_men_odi_team_ranking_01,AUS,1,gold,icc_rating=128;icc_points=0;icc_matches=0,128.0
icc_men_odi_team_ranking_01,ZAF,2,silver,icc_rating=124;icc_points=0;icc_matches=0,124.0
icc_men_odi_team_ranking_01,LKA,3,bronze,icc_rating=115;icc_points=0;icc_matches=0,115.0
icc_men_odi_team_ranking_01,PAK,4,,icc_rating=115;icc_points=0;icc_matches=0,115.0
icc_men_odi_team_ranking_01,IND,5,,icc_rating=102;icc_points=0;icc_matches=0,102.0
icc_men_odi_team_ranking_01,ENG,6,,icc_rating=95;icc_points=0;icc_matches=0,95.0
icc_men_odi_team_ranking_01,NZL,7,,icc_rating=92;icc_points=0;icc_matches=0,92.0
icc_men_odi_team_ranking_01,WIS,8,,icc_rating=91;icc_points=0;icc_matches=0,91.0
icc_men_odi_team_ranking_01,ZWE,9,,icc_rating=70;icc_points=0;icc_matches=0,70.0
icc_men_odi_team_ranking_01,KEN,10,,icc_rating=20;icc_points=0;icc_matches=0,20.0
icc_men_odi_team_ranking_02,AUS,1,gold,icc_rating=131;icc_points=0;icc_matches=0,131.0
icc_men_odi_team_ranking_02,ZAF,2,silver,icc_rating=126;icc_points=0;icc_matches=0,126.0
icc_men_odi_team_ranking_02,PAK,3,bronze,icc_rating=114;icc_points=0;icc_matches=0,114.0
icc_men_odi_team_ranking_02,LKA,4,,icc_rating=110;icc_points=0;icc_matches=0,110.0
