competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
iba_mens_world_boxing_championships,boxing,IBA Men's World Boxing Championships,,international_championship,2001-12-31,2025-12-31,world_boxing_championships_history
iba_womens_world_boxing_championships,boxing,IBA Women's World Boxing Championships,,international_championship,2008-12-31,2025-12-31,world_boxing_championships_history
world_boxing_championships,boxing,World Boxing Championships,,international_championship,2025-12-31,2025-12-31,world_boxing_championships_history
