competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
fis_nordic_world_ski_championships,skiing,FIS Nordic World Ski Championships,,international_championship,2001-12-31,2025-12-31,fis_nordic_world_ski_championships_history
