event_id,participant_id,rank,medal,score_raw,points_awarded
world_aquatics_championships_2001_women_diving-1-m-springboard,athlete_Zhang_Jing_CHN,3,bronze,discipline=diving-1-m-springboard;source_discipline=diving;source_event=Women's 1 m springboard;performance=;country=CHN,1.0
world_aquatics_championships_2001_women_diving-10-m-platform,athlete_Duan_Qing_CHN,2,silver,discipline=diving-10-m-platform;source_discipline=diving;source_event=Women's 10 m platform;performance=;country=CHN,2.0
world_aquatics_championships_2001_women_diving-10-m-platform,athlete_Loudy_Tourky_AUS,3,bronze,discipline=diving-10-m-platform;source_discipline=diving;source_event=Women's 10 m platform;performance=;country=AUS,1.0
world_aquatics_championships_2001_women_diving-10-m-platform,athlete_Xu_Mian_CHN,1,gold,discipline=diving-10-m-platform;source_discipline=diving;source_event=Women's 10 m platform;performance=;country=CHN,3.0
world_aquatics_championships_2001_women_diving-10-m-platform-synchro,CHN,1,gold,discipline=diving-10-m-platform-synchro;source_discipline=diving;source_event=Women's 10 m platform synchro;performance=;country=CHN,3.0
world_aquatics_championships_2001_women_diving-10-m-platform-synchro,JPN,3,bronze,discipline=diving-10-m-platform-synchro;source_discipline=diving;source_event=Women's 10 m platform synchro;performance=;country=JPN,1.0
world_aquatics_championships_2001_women_diving-10-m-platform-synchro,RUS,2,silver,discipline=diving-10-m-platform-synchro;source_discipline=diving;source_event=Women's 10 m platform synchro;performance=;country=RUS,2.0
world_aquatics_championships_2001_women_diving-3-m-springboard,athlete_Guo_Jingjing_CHN,1,gold,discipline=diving-3-m-springboard;source_discipline=diving;source_event=Women's 3 m springboard;performance=;country=CHN,3.0
world_aquatics_championships_2001_women_diving-3-m-springboard,athlete_Irina_Lashko_AUS,2,silver,discipline=diving-3-m-springboard;source_discipline=diving;source_event=Women's 3 m springboard;performance=;country=AUS,2.0
world_aquatics_championships_2001_women_diving-3-m-springboard,athlete_Yuliya_Pakhalina_RUS,3,bronze,discipline=diving-3-m-springboard;source_discipline=diving;source_event=Women's 3 m springboard;performance=;country=RUS,1.0
world_aquatics_championships_2001_women_diving-3-m-springboard-synchro,CHN,1,gold,discipline=diving-3-m-springboard-synchro;source_discipline=diving;source_event=Women's 3 m springboard synchro;performance=;country=CHN,3.0
world_aquatics_championships_2001_women_diving-3-m-springboard-synchro,GER,3,bronze,discipline=diving-3-m-springboard-synchro;source_discipline=diving;source_event=Women's 3 m springboard synchro;performance=;country=GER,1.0
world_aquatics_championships_2001_women_diving-3-m-springboard-synchro,RUS,2,silver,discipline=diving-3-m-springboard-synchro;source_discipline=diving;source_event=Women's 3 m springboard synchro;performance=;country=RUS,2.0
world_aquatics_championships_2001_women_open-water-swimming-10-km,athlete_Edith_van_Dijk_NED,3,bronze,discipline=open-water-swimming-10-km;source_discipline=open water swimming;source_event=Women's 10 km;performance=;country=NED,1.0
world_aquatics_championships_2001_women_open-water-swimming-10-km,athlete_Irina_Abysova_RUS,2,silver,discipline=open-water-swimming-10-km;source_discipline=open water swimming;source_event=Women's 10 km;performance=;country=RUS,2.0
world_aquatics_championships_2001_women_open-water-swimming-10-km,athlete_Peggy_Büchse_GER,1,gold,discipline=open-water-swimming-10-km;source_discipline=open water swimming;source_event=Women's 10 km;performance=;country=GER,3.0
world_aquatics_championships_2001_women_open-water-swimming-25-km,athlete_Angela_Maurer_GER,3,bronze,discipline=open-water-swimming-25-km;source_discipline=open water swimming;source_event=Women's 25 km;performance=;country=GER,1.0
world_aquatics_championships_2001_women_open-water-swimming-25-km,athlete_Edith_van_Dijk_NED,2,silver,discipline=open-water-swimming-25-km;source_discipline=open water swimming;source_event=Women's 25 km;performance=;country=NED,2.0
world_aquatics_championships_2001_women_open-water-swimming-25-km,athlete_Viola_Valli_ITA,1,gold,discipline=open-water-swimming-25-km;source_discipline=open water swimming;source_event=Women's 25 km;performance=;country=ITA,3.0
world_aquatics_championships_2001_women_open-water-swimming-5-km,athlete_Hayley_Lewis_AUS,3,bronze,discipline=open-water-swimming-5-km;source_discipline=open water swimming;source_event=Women's 5 km;performance=;country=AUS,1.0
world_aquatics_championships_2001_women_open-water-swimming-5-km,athlete_Peggy_Büchse_GER,2,silver,discipline=open-water-swimming-5-km;source_discipline=open water swimming;source_event=Women's 5 km;performance=;country=GER,2.0
world_aquatics_championships_2001_women_open-water-swimming-5-km,athlete_Viola_Valli_ITA,1,gold,discipline=open-water-swimming-5-km;source_discipline=open water swimming;source_event=Women's 5 km;performance=;country=ITA,3.0
world_aquatics_championships_2001_women_swimming-100-m-backstroke,athlete_Antje_Buschschulte_GER,3,bronze,discipline=swimming-100-m-backstroke;source_discipline=swimming;source_event=Women's 100 backstroke;performance=1:01.42;country=GER,1.0
world_aquatics_championships_2001_women_swimming-100-m-backstroke,athlete_Diana_Mocanu_ROM,2,silver,discipline=swimming-100-m-backstroke;source_discipline=swimming;source_event=Women's 100 backstroke;performance=1:00.68;country=ROM,2.0
world_aquatics_championships_2001_women_swimming-100-m-backstroke,athlete_Natalie_Coughlin_USA,1,gold,discipline=swimming-100-m-backstroke;source_discipline=swimming;source_event=Women's 100 backstroke;performance=1:00.37;country=USA,3.0
world_aquatics_championships_2001_women_swimming-100-m-breaststroke,athlete_Leisel_Jones_AUS,2,silver,discipline=swimming-100-m-breaststroke;source_discipline=swimming;source_event=Women's 100 breaststroke;performance=1:07.96;country=AUS,2.0
world_aquatics_championships_2001_women_swimming-100-m-breaststroke,athlete_Luo_Xuejuan_CHN,1,gold,discipline=swimming-100-m-breaststroke;source_discipline=swimming;source_event=Women's 100 breaststroke;performance=1:07.18 CR;country=CHN,3.0
world_aquatics_championships_2001_women_swimming-100-m-breaststroke,athlete_Ágnes_Kovács_HUN,3,bronze,discipline=swimming-100-m-breaststroke;source_discipline=swimming;source_event=Women's 100 breaststroke;performance=1:08.50;country=HUN,1.0
world_aquatics_championships_2001_women_swimming-100-m-butterfly,athlete_Junko_Onishi_JPN,3,bronze,discipline=swimming-100-m-butterfly;source_discipline=swimming;source_event=Women's 100 butterfly;performance=58.88;country=JPN,1.0
world_aquatics_championships_2001_women_swimming-100-m-butterfly,athlete_Otylia_Jdrzejczak_POL,2,silver,discipline=swimming-100-m-butterfly;source_discipline=swimming;source_event=Women's 100 butterfly;performance=58.72;country=POL,2.0
world_aquatics_championships_2001_women_swimming-100-m-butterfly,athlete_Petria_Thomas_AUS,1,gold,discipline=swimming-100-m-butterfly;source_discipline=swimming;source_event=Women's 100 butterfly;performance=58.27 CR;country=AUS,3.0
