discipline_id,discipline_name,discipline_slug,sport_id,confidence,mapping_source,created_at_utc
field-lacrosse,Field lacrosse,field-lacrosse,lacrosse,1.0,connector_world_lacrosse_championship_history,2026-08-18T21:55:45+00:00
