event_id,participant_id,rank,medal,score_raw,points_awarded
billie_jean_king_cup_2015,CZE,1,gold,billie_jean_king_cup_final_rank=1;score=3–2;source_year=2015;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2015,RUS,2,silver,billie_jean_king_cup_final_rank=2;score=3–2;source_year=2015;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2016,CZE,1,gold,billie_jean_king_cup_final_rank=1;score=3–2;source_year=2016;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2016,FRA,2,silver,billie_jean_king_cup_final_rank=2;score=3–2;source_year=2016;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2017,USA,1,gold,billie_jean_king_cup_final_rank=1;score=3–2;source_year=2017;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2017,BLR,2,silver,billie_jean_king_cup_final_rank=2;score=3–2;source_year=2017;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2018,CZE,1,gold,billie_jean_king_cup_final_rank=1;score=3–0;source_year=2018;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2018,USA,2,silver,billie_jean_king_cup_final_rank=2;score=3–0;source_year=2018;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2019,FRA,1,gold,billie_jean_king_cup_final_rank=1;score=3–2;source_year=2019;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2019,AUS,2,silver,billie_jean_king_cup_final_rank=2;score=3–2;source_year=2019;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2021,RTF,1,gold,billie_jean_king_cup_final_rank=1;score=2–0;source_year=2020–21;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2021,SUI,2,silver,billie_jean_king_cup_final_rank=2;score=2–0;source_year=2020–21;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2022,SUI,1,gold,billie_jean_king_cup_final_rank=1;score=2–0;source_year=2022;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2022,AUS,2,silver,billie_jean_king_cup_final_rank=2;score=2–0;source_year=2022;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2023,CAN,1,gold,billie_jean_king_cup_final_rank=1;score=2–0;source_year=2023;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2023,ITA,2,silver,billie_jean_king_cup_final_rank=2;score=2–0;source_year=2023;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2024,ITA,1,gold,billie_jean_king_cup_final_rank=1;score=2–0;source_year=2024;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2024,SVK,2,silver,billie_jean_king_cup_final_rank=2;score=2–0;source_year=2024;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
billie_jean_king_cup_2025,ITA,1,gold,billie_jean_king_cup_final_rank=1;score=2–0;source_year=2025;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,10.0
billie_jean_king_cup_2025,USA,2,silver,billie_jean_king_cup_final_rank=2;score=2–0;source_year=2025;source_url=https://en.wikipedia.org/wiki/List_of_Billie_Jean_King_Cup_champions,7.0
