event_id,participant_id,rank,medal,score_raw,points_awarded
fifa_beach_soccer_world_cup_2021,SUI,3,bronze,fifa_beach_soccer_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,5.0
fifa_beach_soccer_world_cup_2021,SEN,4,,fifa_beach_soccer_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,4.0
fifa_beach_soccer_world_cup_2024,BRA,1,gold,fifa_beach_soccer_world_cup_final_rank=1;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,10.0
fifa_beach_soccer_world_cup_2024,ITA,2,silver,fifa_beach_soccer_world_cup_final_rank=2;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,7.0
fifa_beach_soccer_world_cup_2024,IRN,3,bronze,fifa_beach_soccer_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,5.0
fifa_beach_soccer_world_cup_2024,BLR,4,,fifa_beach_soccer_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,4.0
fifa_beach_soccer_world_cup_2025,BRA,1,gold,fifa_beach_soccer_world_cup_final_rank=1;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,10.0
fifa_beach_soccer_world_cup_2025,BLR,2,silver,fifa_beach_soccer_world_cup_final_rank=2;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,7.0
fifa_beach_soccer_world_cup_2025,PRT,3,bronze,fifa_beach_soccer_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,5.0
fifa_beach_soccer_world_cup_2025,SEN,4,,fifa_beach_soccer_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup,4.0
