competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,individual,Men's individual,men,2,silver,athlete,Lionel Torres,France,FRA,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,individual,Men's individual,men,3,bronze,athlete,Park Kyung-mo,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,individual,Women's individual,women,1,gold,athlete,Park Sung-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,individual,Women's individual,women,2,silver,athlete,Kim Kyung-wook,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,individual,Women's individual,women,3,bronze,athlete,Kateryna Palekha,Ukraine,UKR,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,team,Men's team,men,1,gold,team,Yeon Jung-ki Lee Chang-hwan Park Kyung-mo,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,team,Men's team,men,2,silver,team,Michele Frangilli Ilario di Buo Matteo Bisiani,Italy,ITA,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,team,Men's team,men,3,bronze,team,Chen Hongyuan Sun Jian Yang Bo,China,CHN,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,team,Women's team,women,1,gold,team,Zhang Juanjuan He Ying Yang Jianping,China,CHN,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,team,Women's team,women,2,silver,team,Natalia Valeeva Irene Franchini Roberta Allodi,Italy,ITA,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2001,2001-12-31,archery-recurve,Recurve,team,Women's team,women,3,bronze,team,Choi Nam-ok Park Sung-hyun Kim Kyung-wook,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,individual,Men's individual,men,1,gold,athlete,Clint Freeman,Australia,AUS,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,individual,Men's individual,men,2,silver,athlete,Dave Cousins,United States,USA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,individual,Men's individual,men,3,bronze,athlete,Braden Gellenthien,United States,USA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,individual,Women's individual,women,1,gold,athlete,Mary Zorn,United States,USA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,individual,Women's individual,women,2,silver,athlete,Amber Dawson,United States,USA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,individual,Women's individual,women,3,bronze,athlete,Irma Luyting,Netherlands,NLD,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,team,Men's team,men,1,gold,team,Dave Cousins Braden Gellenthien Dee Wilde,United States,USA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,team,Men's team,men,2,silver,team,Fabio Girardi Antonio Tosco Mario Ruele,Italy,ITA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,team,Men's team,men,3,bronze,team,Kevin Tataryn Ed Wilson Travis Vandaele,Canada,CAN,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,team,Women's team,women,1,gold,team,Mary Zorn Amber Dawson Aya Labrie,United States,USA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,team,Women's team,women,2,silver,team,Sandrine Vandionant Cecile Jousselin Valerie Fabre,France,FRA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-compound,Compound,team,Women's team,women,3,bronze,team,Petra Dortmund Andrea Weihe Dorith Landesfeind,Germany,DEU,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,individual,Men's individual,men,1,gold,athlete,Michele Frangilli,Italy,ITA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,individual,Men's individual,men,2,silver,athlete,Im Dong-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,individual,Men's individual,men,3,bronze,athlete,David Barnes,Australia,AUS,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,individual,Women's individual,women,1,gold,athlete,Yun Mi-jin,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,individual,Women's individual,women,2,silver,athlete,Park Sung-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,individual,Women's individual,women,3,bronze,athlete,Lee Hyun-jeong,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,team,Men's team,men,1,gold,team,Jang Yong-ho Choi Young-kwang Im Dong-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,team,Men's team,men,2,silver,team,Magnus Petersson Mattias Eriksson Mikael Larsson,Sweden,SWE,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,team,Men's team,men,3,bronze,team,Marco Galiazzo Michele Frangilli Ilario di Buo,Italy,ITA,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,team,Women's team,women,1,gold,team,Park Sung-hyun Yun Mi-jin Lee Hyun-jeong,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,team,Women's team,women,2,silver,team,Sayami Matsushita Sayoko Kawauchi Yukari Kawasaki,Japan,JPN,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2003,2003-12-31,archery-recurve,Recurve,team,Women's team,women,3,bronze,team,Nataliya Burdeyna Yulia Lobzhenidze Tetyana Dorokhova,Ukraine,UKR,https://en.wikipedia.org/wiki/2003_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,individual,Men's individual,men,1,gold,athlete,Morgan Lundin,Sweden,SWE,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,individual,Men's individual,men,2,silver,athlete,Morten Bøe,Norway,NOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,individual,Men's individual,men,3,bronze,athlete,Dejan Sitar,Slovenia,SVN,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,individual,Women's individual,women,1,gold,athlete,Sofia Goncharova,Russian Federation,RUS,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,individual,Women's individual,women,2,silver,athlete,Arminda Bastos,Mexico,MEX,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,individual,Women's individual,women,3,bronze,athlete,Svetlana Kondrashenko,Russian Federation,RUS,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,team,Men's team,men,1,gold,team,Dave Cousins Braden Gellenthien Kevin Polish,United States,USA,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,team,Men's team,men,2,silver,team,Morten Bøe Odd Martin Mørk Thomas Stenvoll Terje Roestad,Norway,NOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,team,Men's team,men,3,bronze,team,Patrick Coghlan Clint Freeman Dennis Carson,Australia,AUS,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,team,Women's team,women,1,gold,team,Anne-Marie Bloch Valerie Fabre Cecile Jousselin,France,FRA,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,team,Women's team,women,2,silver,team,Mary Zorn Erika Anschutz Jamie van Natta,United States,USA,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-compound,Compound,team,Women's team,women,3,bronze,team,Camilla Sømod Louise Hauge Rikke Marslev,Denmark,DNK,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,individual,Men's individual,men,1,gold,athlete,Chung Jae-hun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,individual,Men's individual,men,2,silver,athlete,Ryuichi Moriya,Japan,JPN,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,individual,Men's individual,men,3,bronze,athlete,Choi Won-jong,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,individual,Women's individual,women,1,gold,athlete,Lee Sung-jin,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,individual,Women's individual,women,2,silver,athlete,Lee Tuk-young,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,individual,Women's individual,women,3,bronze,athlete,Park Sung-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,team,Men's team,men,1,gold,team,Park Kyung-mo Chung Jae-hun Choi Won-jong,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,team,Men's team,men,2,silver,team,Tarundeep Rai Gautam Singh Jayanta Talukdar,India,IND,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,team,Men's team,men,3,bronze,team,Piotr Piątek Jacek Proć Grzegorz Śliwka,Poland,POL,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,team,Women's team,women,1,gold,team,Lee Tuk-young Park Sung-hyun Yun Mi-jin,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,team,Women's team,women,2,silver,team,Tetyana Berezhna Nataliya Burdeyna Kateryna Palekha,Ukraine,UKR,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2005,2005-12-31,archery-recurve,Recurve,team,Women's team,women,3,bronze,team,Margarita Galinovskaya Elena Gracheva Ekateraina Kharkhanova,Russian Federation,RUS,https://en.wikipedia.org/wiki/2005_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,individual,Men's individual,men,1,gold,athlete,Dietmar Trillus,Canada,CAN,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,individual,Men's individual,men,2,silver,athlete,Braden Gellenthien,United States,USA,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,individual,Men's individual,men,3,bronze,athlete,Martin Damsbo,Denmark,DNK,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,individual,Women's individual,women,1,gold,athlete,Eugenia Salvi,Italy,ITA,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,individual,Women's individual,women,2,silver,athlete,Albina Loginova,Russian Federation,RUS,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,individual,Women's individual,women,3,bronze,athlete,Amandine Bouillot,France,FRA,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,team,Men's team,men,1,gold,team,Braden Gellenthien Reo Wilde Rodger Willett Jr.,United States,USA,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,team,Men's team,men,2,silver,team,Patrick Coghlan Clint Freeman Robert Timms,Australia,AUS,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,team,Men's team,men,3,bronze,team,Fredrik Lindblad Morgan Lundin Anders Malm,Sweden,SWE,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,team,Women's team,women,1,gold,team,Catheline Dessoy Petra Haemhouts Gladys Willems,Belgium,BEL,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,team,Women's team,women,2,silver,team,Anastasia Anastasio Eugenia Salvi Giorgia Solato,Italy,ITA,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-compound,Compound,team,Women's team,women,3,bronze,team,Erika Anschutz Kendal Nicely Jamie van Natta,United States,USA,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,individual,Men's individual,men,1,gold,athlete,Im Dong-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,individual,Men's individual,men,2,silver,athlete,Baljinima Tsyrempilov,Russian Federation,RUS,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,individual,Men's individual,men,3,bronze,athlete,Alan Wills,United Kingdom,GBR,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,individual,Women's individual,women,1,gold,athlete,Natalia Valeeva,Italy,ITA,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,individual,Women's individual,women,2,silver,athlete,Park Sung-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,individual,Women's individual,women,3,bronze,athlete,Natalya Erdyniyeva,Russian Federation,RUS,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,team,Men's team,men,1,gold,team,Kim Yeon-chul Lee Chang-hwan Im Dong-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,team,Men's team,men,2,silver,team,Larry Godfrey Simon Terry Alan Wills,United Kingdom,GBR,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,team,Men's team,men,3,bronze,team,Kuo Cheng-wei Liu Ming-huang Wang Cheng-pang,Chinese Taipei,TPE,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,team,Women's team,women,1,gold,team,Choi Eun-young Lee Tuk-young Park Sung-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,team,Women's team,women,2,silver,team,Shen Hsiao-chun Wu Hui-ju Yuan Shu-chi,Chinese Taipei,TPE,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2007,2007-12-31,archery-recurve,Recurve,team,Women's team,women,3,bronze,team,Charlotte Burgess Naomi Folkard Alison Williamson,United Kingdom,GBR,https://en.wikipedia.org/wiki/2007_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,individual,Men's individual,men,1,gold,athlete,Reo Wilde,United States,USA,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,individual,Men's individual,men,2,silver,athlete,Liam Grimwood,United Kingdom,GBR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,individual,Men's individual,men,3,bronze,athlete,Stephen Clifton,New Zealand,NZL,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,individual,Women's individual,women,1,gold,athlete,Albina Loginova,Russian Federation,RUS,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,individual,Women's individual,women,2,silver,athlete,Jorina Coetzee,South Africa,ZAF,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,individual,Women's individual,women,3,bronze,athlete,Laura Longo,Italy,ITA,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,team,Men's team,men,1,gold,team,Dave Cousins Braden Gellenthien Reo Wilde,United States,USA,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,team,Men's team,men,2,silver,team,Vladimir Fedosov Danzan Khaludorov Anton Khlyschenko,Russian Federation,RUS,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,team,Men's team,men,3,bronze,team,Jorge Jiménez Rigoberto Hernandez Roberto Hernández,El Salvador,SLV,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,team,Women's team,women,1,gold,team,Viktoria Balzhanova Ekaterina Korobeynikova Albina Loginova,Russian Federation,RUS,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,team,Women's team,women,2,silver,team,Kwon Oh-hyang Seo Jung-hee Seok Ji-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-compound,Compound,team,Women's team,women,3,bronze,team,Erika Anschutz Kendal Nicely Diane Watson,United States,USA,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,individual,Men's individual,men,1,gold,athlete,Lee Chang-hwan,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,individual,Men's individual,men,2,silver,athlete,Im Dong-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,individual,Men's individual,men,3,bronze,athlete,Viktor Ruban,Ukraine,UKR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,individual,Women's individual,women,1,gold,athlete,Joo Hyun-jung,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,individual,Women's individual,women,2,silver,athlete,Kwak Ye-ji,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,individual,Women's individual,women,3,bronze,athlete,Natalia Sánchez,Colombia,COL,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,team,Men's team,men,1,gold,team,Oh Jin-hyek Lee Chang-hwan Im Dong-hyun,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,team,Men's team,men,2,silver,team,Thomas Aubert Jean-Charles Valladont Romain Girouille,France,FRA,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,team,Men's team,men,3,bronze,team,Hideki Kikuchi Hiroshi Yamamoto Hiroyuki Yoshinaga,Japan,JPN,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,team,Women's team,women,1,gold,team,Joo Hyun-jung Kwak Ye-ji Yun Ok-hee,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,team,Women's team,women,2,silver,team,Miki Kanie Asako Matsunaga Sayami Matsushita,Japan,JPN,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2009,2009-12-31,archery-recurve,Recurve,team,Women's team,women,3,bronze,team,Tatyana Boroday Natalya Erdyniyeva Tatiana Segina,Russian Federation,RUS,https://en.wikipedia.org/wiki/2009_World_Archery_Championships
world_archery_championships,World Archery Championships,2011,2011-12-31,archery-compound,Compound,individual,Men's individual,men,1,gold,athlete,Christopher Perkins,Canada,CAN,https://en.wikipedia.org/wiki/2011_World_Archery_Championships
world_archery_championships,World Archery Championships,2011,2011-12-31,archery-compound,Compound,individual,Men's individual,men,2,silver,athlete,Jesse Broadwater,United States,USA,https://en.wikipedia.org/wiki/2011_World_Archery_Championships
world_archery_championships,World Archery Championships,2011,2011-12-31,archery-compound,Compound,individual,Men's individual,men,3,bronze,athlete,Reo Wilde,United States,USA,https://en.wikipedia.org/wiki/2011_World_Archery_Championships
