event_id,participant_id,rank,medal,score_raw,points_awarded
world_taekwondo_championships_2001_women_light,athlete_NATALIA_FALAVIGNA_BRA,3,bronze,discipline=taekwondo;weight_class=light;event=Women Light;country=BRA;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2001_women_light,athlete_YEON-JI_KIM_KOR,1,gold,discipline=taekwondo;weight_class=light;event=Women Light;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2001_women_middle,athlete_ALESIA_CHARNIAVSKAYA_BLR,3,bronze,discipline=taekwondo;weight_class=middle;event=Women Middle;country=BLR;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2001_women_middle,athlete_ELISAVET_MISTAKIDOU_GRE,3,bronze,discipline=taekwondo;weight_class=middle;event=Women Middle;country=GRE;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2001_women_middle,athlete_SARAH_STEVENSON_JENNINGS_GBR,1,gold,discipline=taekwondo;weight_class=middle;event=Women Middle;country=GBR;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2001_women_middle,athlete_ZHONG_CHEN_CHN,2,silver,discipline=taekwondo;weight_class=middle;event=Women Middle;country=CHN;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2001_women_welter,athlete_CHEN_CHANG_WAN_TPE,2,silver,discipline=taekwondo;weight_class=welter;event=Women Welter;country=TPE;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2001_women_welter,athlete_HYE-MI_KIM_KOR,1,gold,discipline=taekwondo;weight_class=welter;event=Women Welter;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2001_women_welter,athlete_LUISA_ARNANZ_ESP,3,bronze,discipline=taekwondo;weight_class=welter;event=Women Welter;country=ESP;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2001_women_welter,athlete_NINA_SOLHEIM_NOR,3,bronze,discipline=taekwondo;weight_class=welter;event=Women Welter;country=NOR;source_url=https://web.worldtaekwondo.martial.services/competitions/jeju-2001-world-taekwondo-championships/medalists,1.0
