discipline_id,discipline_name,discipline_slug,sport_id,confidence,mapping_source,created_at_utc
road-race,Road Race,road-race,cycling,1.0,connector_uci_road_cycling_major_competitions_history,2026-03-19T20:22:26+00:00
time-trial,Time Trial,time-trial,cycling,1.0,connector_uci_road_cycling_major_competitions_history,2026-03-19T20:22:26+00:00
