participant_id,type,display_name,country_id
athlete_Anhelina_Lysak_POL,athlete,Anhelina Lysak,POL
athlete_Alina_Hrushyna_UKR,athlete,Alina Hrushyna,UKR
athlete_Luo_Xiaojuan_CHN,athlete,Luo Xiaojuan,CHN
athlete_Ilona_Prokopevniuk_UKR,athlete,Ilona Prokopevniuk,UKR
athlete_Long_Jia_CHN,athlete,Long Jia,CHN
athlete_Anastasia_Nichita_MDA,athlete,Anastasia Nichita,MDA
athlete_Grace_Bullen_NOR,athlete,Grace Bullen,NOR
athlete_Sakura_Motoki_JPN,athlete,Sakura Motoki,JPN
athlete_Jowita_Wrzesie_POL,athlete,Jowita Wrzesień,POL
athlete_Vito_Arujau_USA,athlete,Vito Arujau,USA
athlete_Abasgadzhi_Magomedov_AIN,athlete,Abasgadzhi Magomedov,AIN
athlete_Shota_Phartenadze_GEO,athlete,Shota Phartenadze,GEO
athlete_Taiyrbek_Zhumashbek_Uulu_KGZ,athlete,Taiyrbek Zhumashbek Uulu,KGZ
athlete_Akhmed_Tazhudinov_BRN,athlete,Akhmed Tazhudinov,BRN
athlete_Rizabek_Aitmukhan_KAZ,athlete,Rizabek Aitmukhan,KAZ
athlete_Feyzullah_Aktürk_TUR,athlete,Feyzullah Aktürk,TUR
athlete_Zahid_Valencia_USA,athlete,Zahid Valencia,USA
athlete_Akhmed_Usmanov_AIN,athlete,Akhmed Usmanov,AIN
athlete_Vladimeri_Gamkrelidze_GEO,athlete,Vladimeri Gamkrelidze,GEO
athlete_Arman_Andreasyan_ARM,athlete,Arman Andreasyan,ARM
athlete_Ramazan_Ramazanov_BUL,athlete,Ramazan Ramazanov,BUL
athlete_Sebastian_Rivera_PUR,athlete,Sebastian Rivera,PUR
athlete_Shamil_Mamedov_AIN,athlete,Shamil Mamedov,AIN
athlete_Vazgen_Tevanyan_ARM,athlete,Vazgen Tevanyan,ARM
athlete_Myles_Amine_SMR,athlete,Myles Amine,SMR
athlete_Mason_Parris_USA,athlete,Mason Parris,USA
athlete_Zaurbek_Sidakov_AIN,athlete,Zaurbek Sidakov,AIN
athlete_Daichi_Takatani_JPN,athlete,Daichi Takatani,JPN
athlete_Khetag_Tsabolov_SRB,athlete,Khetag Tsabolov,SRB
athlete_Vanesa_Kaladzinskaya_AIN,athlete,Vanesa Kaladzinskaya,AIN
athlete_Lucía_Yépez_ECU,athlete,Lucía Yépez,ECU
athlete_Antim_Panghal_UWW,athlete,Antim Panghal,UWW
athlete_Anastasia_Blayvas_GER,athlete,Anastasia Blayvas,GER
athlete_Mariana_Drguan_MDA,athlete,Mariana Drăguțan,MDA
athlete_Enkh-Amaryn_Davaanasan_MGL,athlete,Enkh-Amaryn Davaanasan,MGL
athlete_Feng_Ziqi_CHN,athlete,Feng Ziqi,CHN
athlete_Tatiana_Rentería_COL,athlete,Tatiana Rentería,COL
athlete_Enkhsaikhany_Delgermaa_MGL,athlete,Enkhsaikhany Delgermaa,MGL
athlete_Macey_Kilty_USA,athlete,Macey Kilty,USA
athlete_Mimi_Hristova_BUL,athlete,Mimi Hristova,BUL
athlete_Lili_CHN,athlete,Lili,CHN
