event_id,participant_id,rank,medal,score_raw,points_awarded
world_wrestling_championships_greco_roman_2010_men_middleweight,athlete_Hristo_Marinov_BUL,1,gold,discipline=wrestling-greco-roman;weight_class=Middleweight;event=Middleweight;country=BUL;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2010_men_middleweight,athlete_Nenad_ugaj_CRO,3,bronze,discipline=wrestling-greco-roman;weight_class=Middleweight;event=Middleweight;country=CRO;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2010_men_middleweight,athlete_Pablo_Shorey_CUB,2,silver,discipline=wrestling-greco-roman;weight_class=Middleweight;event=Middleweight;country=CUB;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2010_men_super-heavyweight,athlete_Mijaín_López_CUB,1,gold,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=CUB;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2010_men_super-heavyweight,athlete_Nurmakhan_Tinaliyev_KAZ,3,bronze,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=KAZ;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2010_men_super-heavyweight,athlete_Rza_Kayaalp_TUR,3,bronze,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2010_men_super-heavyweight,athlete_Yury_Patrikeyev_ARM,2,silver,discipline=wrestling-greco-roman;weight_class=Super heavyweight;event=Super heavyweight;country=ARM;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2010_men_welterweight,athlete_Arsen_Julfalakyan_ARM,2,silver,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=ARM;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2010_men_welterweight,athlete_Daniar_Kobonov_KGZ,3,bronze,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=KGZ;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2010_men_welterweight,athlete_Imil_Sharafetdinov_RUS,3,bronze,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2010_men_welterweight,athlete_Selçuk_Çebi_TUR,1,gold,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2011_men_bantamweight,athlete_Bekkhan_Mankiev_RUS,3,bronze,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2011_men_bantamweight,athlete_Elbek_Tazhyieu_BLR,2,silver,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=BLR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2011_men_bantamweight,athlete_Li_Shujin_CHN,3,bronze,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=CHN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2011_men_bantamweight,athlete_Rovshan_Bayramov_AZE,1,gold,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=AZE;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2011_men_featherweight,athlete_Almat_Kebispayev_KAZ,2,silver,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=KAZ;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2011_men_featherweight,athlete_Ivo_Angelov_BUL,3,bronze,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=BUL;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2011_men_featherweight,athlete_Omid_Norouzi_IRI,1,gold,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=IRI;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2011_men_featherweight,athlete_Zaur_Kuramagomedov_RUS,3,bronze,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2011_men_heavyweight,athlete_Cenk_ldem_TUR,3,bronze,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
