event_id,participant_id,rank,medal,score_raw,points_awarded
world_judo_championships_2017_women_judo-women-plus-78-kg,athlete_Iryna_Kindzerska_AZE,3,bronze,discipline=judo-women-plus-78-kg;event=Heavyweight (+78 kg);country=AZE;source_url=https://en.wikipedia.org/wiki/2017_World_Judo_Championships,1.0
world_judo_championships_2017_women_judo-women-plus-78-kg,athlete_Kim_Min-jeong_KOR,3,bronze,discipline=judo-women-plus-78-kg;event=Heavyweight (+78 kg);country=KOR;source_url=https://en.wikipedia.org/wiki/2017_World_Judo_Championships,1.0
world_judo_championships_2017_women_judo-women-plus-78-kg,athlete_Sarah_Asahina_JPN,2,silver,discipline=judo-women-plus-78-kg;event=Heavyweight (+78 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2017_World_Judo_Championships,2.0
world_judo_championships_2017_women_judo-women-plus-78-kg,athlete_Yu_Song_CHN,1,gold,discipline=judo-women-plus-78-kg;event=Heavyweight (+78 kg);country=CHN;source_url=https://en.wikipedia.org/wiki/2017_World_Judo_Championships,3.0
world_judo_championships_2018_men_judo-men-minus-100-kg,athlete_Cho_Gu-ham_KOR,1,gold,discipline=judo-men-minus-100-kg;event=Half-heavyweight (-100 kg);country=KOR;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_men_judo-men-minus-100-kg,athlete_Lkhagvasürengiin_Otgonbaatar_MNG,3,bronze,discipline=judo-men-minus-100-kg;event=Half-heavyweight (-100 kg);country=MNG;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-100-kg,athlete_Niyaz_Ilyasov_RUS,3,bronze,discipline=judo-men-minus-100-kg;event=Half-heavyweight (-100 kg);country=RUS;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-100-kg,athlete_Varlam_Liparteliani_GEO,2,silver,discipline=judo-men-minus-100-kg;event=Half-heavyweight (-100 kg);country=GEO;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_men_judo-men-minus-60-kg,athlete_Amiran_Papinashvili_GEO,3,bronze,discipline=judo-men-minus-60-kg;event=Extra-lightweight (-60 kg);country=GEO;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-60-kg,athlete_Naohisa_Takato_JPN,1,gold,discipline=judo-men-minus-60-kg;event=Extra-lightweight (-60 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_men_judo-men-minus-60-kg,athlete_Robert_Mshvidobadze_RUS,2,silver,discipline=judo-men-minus-60-kg;event=Extra-lightweight (-60 kg);country=RUS;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_men_judo-men-minus-60-kg,athlete_Ryuju_Nagayama_JPN,3,bronze,discipline=judo-men-minus-60-kg;event=Extra-lightweight (-60 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-66-kg,athlete_An_Baul_KOR,3,bronze,discipline=judo-men-minus-66-kg;event=Half-lightweight (-66 kg);country=KOR;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-66-kg,athlete_Georgii_Zantaraia_UKR,3,bronze,discipline=judo-men-minus-66-kg;event=Half-lightweight (-66 kg);country=UKR;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-66-kg,athlete_Hifumi_Abe_JPN,1,gold,discipline=judo-men-minus-66-kg;event=Half-lightweight (-66 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_men_judo-men-minus-66-kg,athlete_Yerlan_Serikzhanov_KAZ,2,silver,discipline=judo-men-minus-66-kg;event=Half-lightweight (-66 kg);country=KAZ;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_men_judo-men-minus-73-kg,athlete_An_Chang-rim_KOR,1,gold,discipline=judo-men-minus-73-kg;event=Lightweight (-73 kg);country=KOR;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_men_judo-men-minus-73-kg,athlete_Hidayat_Heydarov_AZE,3,bronze,discipline=judo-men-minus-73-kg;event=Lightweight (-73 kg);country=AZE;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-73-kg,athlete_Mohammad_Mohammadi_IRN,3,bronze,discipline=judo-men-minus-73-kg;event=Lightweight (-73 kg);country=IRN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-73-kg,athlete_Soichi_Hashimoto_JPN,2,silver,discipline=judo-men-minus-73-kg;event=Lightweight (-73 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_men_judo-men-minus-81-kg,athlete_Alexander_Wieczerzak_DEU,3,bronze,discipline=judo-men-minus-81-kg;event=Half-middleweight (-81 kg);country=DEU;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-81-kg,athlete_Saeid_Mollaei_IRN,1,gold,discipline=judo-men-minus-81-kg;event=Half-middleweight (-81 kg);country=IRN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_men_judo-men-minus-81-kg,athlete_Sotaro_Fujiwara_JPN,2,silver,discipline=judo-men-minus-81-kg;event=Half-middleweight (-81 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_men_judo-men-minus-81-kg,athlete_Vedat_Albayrak_TUR,3,bronze,discipline=judo-men-minus-81-kg;event=Half-middleweight (-81 kg);country=TUR;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-90-kg,athlete_Axel_Clerget_FRA,3,bronze,discipline=judo-men-minus-90-kg;event=Middleweight (-90 kg);country=FRA;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-90-kg,athlete_Iván_Felipe_Silva_Morales_CUB,2,silver,discipline=judo-men-minus-90-kg;event=Middleweight (-90 kg);country=CUB;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_men_judo-men-minus-90-kg,athlete_Kenta_Nagasawa_JPN,3,bronze,discipline=judo-men-minus-90-kg;event=Middleweight (-90 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-minus-90-kg,athlete_Nikoloz_Sherazadishvili_ESP,1,gold,discipline=judo-men-minus-90-kg;event=Middleweight (-90 kg);country=ESP;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
