competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
uci_mountain_bike_world_championships,cycling,UCI Mountain Bike World Championships,,international_championship,2001-09-01,2025-09-01,uci_mountain_bike_world_championships_history
