competition_id,competition_name,year,event_date,discipline_key,discipline_name,gender,rank,participant_type,participant_name,country_name,country_code,source_url
fih_men_world_ranking,FIH Men's World Ranking,2004,2004-12-31,hockey,Hockey,men,9,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2004,2004-12-31,hockey,Hockey,men,10,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,2,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,3,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,4,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,5,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,6,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,7,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,8,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,9,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2005,2005-12-31,hockey,Hockey,men,10,team,South Africa,South Africa,ZAF,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,1,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,3,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,4,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,5,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,6,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,7,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,8,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,9,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2006,2006-12-31,hockey,Hockey,men,10,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,1,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,4,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,5,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,6,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,7,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,8,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,9,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2007,2007-12-31,hockey,Hockey,men,10,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,1,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,3,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,4,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,5,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,6,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,7,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,8,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,9,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2008,2008-12-31,hockey,Hockey,men,10,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,1,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,3,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,4,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,5,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,6,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,7,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,8,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,9,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2009,2009-12-31,hockey,Hockey,men,10,team,China,China,CHN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,2,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,4,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,5,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,6,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,7,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,8,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,9,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2010,2010-12-31,hockey,Hockey,men,10,team,Canada,Canada,CAN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,2,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,4,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,5,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,6,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,7,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,8,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,9,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2011,2011-12-31,hockey,Hockey,men,10,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,1,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,4,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,5,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,6,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,7,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,8,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,9,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2012,2012-12-31,hockey,Hockey,men,10,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,1,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,4,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,5,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,6,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,7,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,8,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,9,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2013,2013-12-31,hockey,Hockey,men,10,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,2,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,3,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,4,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,5,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,6,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,7,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,8,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,9,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2014,2014-12-31,hockey,Hockey,men,10,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,2,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,3,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,4,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,5,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,6,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,7,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,8,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,9,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2015,2015-12-31,hockey,Hockey,men,10,team,Pakistan,Pakistan,PAK,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,2,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,4,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,5,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,6,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,7,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,8,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,9,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2016,2016-12-31,hockey,Hockey,men,10,team,Ireland,Ireland,IRL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,2,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,3,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
