competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
wbsc_baseball_world_cup_men,baseball,WBSC Baseball World Cup (Men),,national_team_tournament,1938-12-31,2011-12-31,wbsc_baseball_softball_world_championship_history
wbsc_womens_baseball_world_cup,baseball,WBSC Women's Baseball World Cup,,national_team_tournament,2004-12-31,2024-12-31,wbsc_baseball_softball_world_championship_history
wbsc_mens_softball_world_cup,baseball,WBSC Men's Softball World Cup,,national_team_tournament,1966-12-31,2025-12-31,wbsc_baseball_softball_world_championship_history
wbsc_womens_softball_world_cup,baseball,WBSC Women's Softball World Cup,,national_team_tournament,1965-12-31,2024-12-31,wbsc_baseball_softball_world_championship_history
