competition_id,competition_name,year,event_date,discipline_key,discipline_name,class_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_sailing_championships,Sailing World Championships,2014,2014-12-31,sailing-nacra-17,Nacra 17,nacra-17,Nacra 17,mixed,3,bronze,team,Jason Waterhouse Lisa Darmanin,Australia,AUS,https://en.wikipedia.org/wiki/2014_ISAF_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2014,2014-12-31,sailing-rsx,RS:X,rsx,Men's RS:X,men,1,gold,team,Julien Bontemps,France,FRA,https://en.wikipedia.org/wiki/2014_ISAF_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2014,2014-12-31,sailing-rsx,RS:X,rsx,Men's RS:X,men,2,silver,team,Przemysław Miarczyński,Poland,POL,https://en.wikipedia.org/wiki/2014_ISAF_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2014,2014-12-31,sailing-rsx,RS:X,rsx,Men's RS:X,men,3,bronze,team,Thomas Goyard,France,FRA,https://en.wikipedia.org/wiki/2014_ISAF_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2014,2014-12-31,sailing-rsx,RS:X,rsx,Women's RS:X,women,1,gold,team,Charline Picon,France,FRA,https://en.wikipedia.org/wiki/2014_ISAF_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2014,2014-12-31,sailing-rsx,RS:X,rsx,Women's RS:X,women,2,silver,team,Marina Alabau,Spain,ESP,https://en.wikipedia.org/wiki/2014_ISAF_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2014,2014-12-31,sailing-rsx,RS:X,rsx,Women's RS:X,women,3,bronze,team,Maayan Davidovich,Israel,ISR,https://en.wikipedia.org/wiki/2014_ISAF_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-470,470,470,Men's 470,men,1,gold,team,Kevin Peponnet Jérémie Mion,France,FRA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-470,470,470,Men's 470,men,2,silver,team,Tetsuya Isozaki Akira Takayanagi,Japan,JPN,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-470,470,470,Men's 470,men,3,bronze,team,Jordi Xammar Nicolás Rodríguez,Spain,ESP,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-470,470,470,Women's 470,women,1,gold,team,Ai Kondo Yoshida Miho Yoshioka,Japan,JPN,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-470,470,470,Women's 470,women,2,silver,team,Silvia Mas Patricia Cantero,Spain,ESP,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-470,470,470,Women's 470,women,3,bronze,team,Hannah Mills Eilidh McIntyre,United Kingdom,GBR,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-49er,49er,49er,49er,men,1,gold,team,Šime Fantela Mihovil Fantela,Croatia,HRV,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-49er,49er,49er,49er,men,2,silver,team,Mathieu Frei Noé Delpech,France,FRA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-49er,49er,49er,49er,men,3,bronze,team,Tim Fischer Fabian Graf,Germany,DEU,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-49er-fx,49er FX,49er-fx,49er FX,women,1,gold,team,Annemiek Bekkering Annette Duetz,Netherlands,NLD,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-49er-fx,49er FX,49er-fx,49er FX,women,2,silver,team,Tanja Frank Lorena Abicht,Austria,AUT,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-49er-fx,49er FX,49er-fx,49er FX,women,3,bronze,team,Sophie Weguelin Sophie Ainsworth,United Kingdom,GBR,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-finn,Finn,finn,Finn,men,1,gold,team,Zsombor Berecz,Hungary,HUN,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-finn,Finn,finn,Finn,men,2,silver,team,Max Salminen,Sweden,SWE,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-finn,Finn,finn,Finn,men,3,bronze,team,Pieter-Jan Postma,Netherlands,NLD,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-formula-kite,Formula Kite,formula-kite,Men's Formula Kite,men,1,gold,team,Nicolas Parlier,France,FRA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-formula-kite,Formula Kite,formula-kite,Men's Formula Kite,men,2,silver,team,Guy Bridge,United Kingdom,GBR,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-formula-kite,Formula Kite,formula-kite,Men's Formula Kite,men,3,bronze,team,Maxime Nocher,France,FRA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-formula-kite,Formula Kite,formula-kite,Women's Formula Kite,women,1,gold,team,Daniela Moroz,United States,USA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-formula-kite,Formula Kite,formula-kite,Women's Formula Kite,women,2,silver,team,Elena Kalinina,Russian Federation,RUS,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-formula-kite,Formula Kite,formula-kite,Women's Formula Kite,women,3,bronze,team,Alexia Fancelli,France,FRA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-laser,Laser,laser,Laser,men,1,gold,team,Pavlos Kontides,Cyprus,CYP,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-laser,Laser,laser,Laser,men,2,silver,team,Matthew Wearn,Australia,AUS,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-laser,Laser,laser,Laser,men,3,bronze,team,Philipp Buhl,Germany,DEU,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-laser-radial,Laser Radial,laser-radial,Laser Radial,women,1,gold,team,Emma Plasschaert,Belgium,BEL,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-laser-radial,Laser Radial,laser-radial,Laser Radial,women,2,silver,team,Marit Bouwmeester,Netherlands,NLD,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-laser-radial,Laser Radial,laser-radial,Laser Radial,women,3,bronze,team,Anne-Marie Rindom,Denmark,DNK,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-nacra-17,Nacra 17,nacra-17,Nacra 17,mixed,1,gold,team,Ruggero Tita Caterina Banti,Italy,ITA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-nacra-17,Nacra 17,nacra-17,Nacra 17,mixed,2,silver,team,Nathan Outteridge Haylee Outteridge,Australia,AUS,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-nacra-17,Nacra 17,nacra-17,Nacra 17,mixed,3,bronze,team,Santiago Lange Cecilia Carranza,Argentina,ARG,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-rsx,RS:X,rsx,Men's RS:X,men,1,gold,team,Dorian van Rijsselberghe,Netherlands,NLD,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-rsx,RS:X,rsx,Men's RS:X,men,2,silver,team,Kiran Badloe,Netherlands,NLD,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-rsx,RS:X,rsx,Men's RS:X,men,3,bronze,team,Louis Giard,France,FRA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-rsx,RS:X,rsx,Women's RS:X,women,1,gold,team,Lilian de Geus,Netherlands,NLD,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-rsx,RS:X,rsx,Women's RS:X,women,2,silver,team,Charline Picon,France,FRA,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2018,2018-12-31,sailing-rsx,RS:X,rsx,Women's RS:X,women,3,bronze,team,Lu Yunxiu,China,CHN,https://en.wikipedia.org/wiki/2018_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-2-4-metre,2.4 Metre,2-4-metre,2.4 Metre,mixed,1,gold,team,Heiko Kröger,Germany,DEU,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-2-4-metre,2.4 Metre,2-4-metre,2.4 Metre,mixed,2,silver,team,Antonio Squizzato,Italy,ITA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-2-4-metre,2.4 Metre,2-4-metre,2.4 Metre,mixed,3,bronze,team,Davide Di Maria,Italy,ITA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-470,470,470,470,mixed,1,gold,team,Keiju Okada Miho Yoshioka,Japan,JPN,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-470,470,470,470,mixed,2,silver,team,Jordi Xammar Nora Brugman,Spain,ESP,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-470,470,470,470,mixed,3,bronze,team,Tetsuya Isozaki Yurie Seki,Japan,JPN,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-49er,49er,49er,49er,men,1,gold,team,Bart Lambriex Floris van de Werken,Netherlands,NLD,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-49er,49er,49er,49er,men,2,silver,team,Sebastien Schneiter Arno De Planta,Switzerland,CHE,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-49er,49er,49er,49er,men,3,bronze,team,Diego Botín Florián Trittel,Spain,ESP,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-49er-fx,49er FX,49er-fx,49er FX,women,1,gold,team,Vilma Bobeck Rebecca Netzler,Sweden,SWE,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-49er-fx,49er FX,49er-fx,49er FX,women,2,silver,team,Odile van Aanholt Annette Duetz,Netherlands,NLD,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-49er-fx,49er FX,49er-fx,49er FX,women,3,bronze,team,Olivia Price Evie Haseldine,Australia,AUS,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-formula-kite,Formula Kite,formula-kite,Men's Formula Kite,men,1,gold,team,Maximilian Maeder,Singapore,SGP,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-formula-kite,Formula Kite,formula-kite,Men's Formula Kite,men,2,silver,team,Toni Vodišek,Slovenia,SVN,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-formula-kite,Formula Kite,formula-kite,Men's Formula Kite,men,3,bronze,team,Axel Mazella,France,FRA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-formula-kite,Formula Kite,formula-kite,Women's Formula Kite,women,1,gold,team,Lauriane Nolot,France,FRA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-formula-kite,Formula Kite,formula-kite,Women's Formula Kite,women,2,silver,team,Eleanor Aldridge,United Kingdom,GBR,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-formula-kite,Formula Kite,formula-kite,Women's Formula Kite,women,3,bronze,team,Lily Young,United Kingdom,GBR,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-hansa-303,Hansa 303,hansa-303,Men's Hansa 303,men,1,gold,team,Piotr Cichocki,Poland,POL,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-hansa-303,Hansa 303,hansa-303,Men's Hansa 303,men,2,silver,team,Takumi Niwa,Japan,JPN,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-hansa-303,Hansa 303,hansa-303,Men's Hansa 303,men,3,bronze,team,João Pinto,Portugal,PRT,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-hansa-303,Hansa 303,hansa-303,Women's Hansa 303,women,1,gold,team,Betsy Alison,United States,USA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-hansa-303,Hansa 303,hansa-303,Women's Hansa 303,women,2,silver,team,Olga Górnaś-Grudzień,Poland,POL,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-hansa-303,Hansa 303,hansa-303,Women's Hansa 303,women,3,bronze,team,Alison Weatherly,Australia,AUS,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-ilca-6,ILCA 6,ilca-6,ILCA 6,women,1,gold,team,Mária Érdi,Hungary,HUN,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-ilca-6,ILCA 6,ilca-6,ILCA 6,women,2,silver,team,Maud Jayet,Switzerland,CHE,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-ilca-6,ILCA 6,ilca-6,ILCA 6,women,3,bronze,team,Anne-Marie Rindom,Denmark,DNK,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-ilca-7,ILCA 7,ilca-7,ILCA 7,men,1,gold,team,Matthew Wearn,Australia,AUS,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-ilca-7,ILCA 7,ilca-7,ILCA 7,men,2,silver,team,Michael Beckett,United Kingdom,GBR,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-ilca-7,ILCA 7,ilca-7,ILCA 7,men,3,bronze,team,George Gautrey,New Zealand,NZL,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-iqfoil,iQFoil,iqfoil,Men's iQFoil,men,1,gold,team,Luuc van Opzeeland,Netherlands,NLD,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-iqfoil,iQFoil,iqfoil,Men's iQFoil,men,2,silver,team,Sebastian Kördel,Germany,DEU,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-iqfoil,iQFoil,iqfoil,Men's iQFoil,men,3,bronze,team,Nicolò Renna,Italy,ITA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-iqfoil,iQFoil,iqfoil,Women's iQFoil,women,1,gold,team,Shahar Tibi,Israel,ISR,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-iqfoil,iQFoil,iqfoil,Women's iQFoil,women,2,silver,team,Katy Spychakov,Israel,ISR,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-iqfoil,iQFoil,iqfoil,Women's iQFoil,women,3,bronze,team,Emma Wilson,United Kingdom,GBR,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-nacra-17,Nacra 17,nacra-17,Nacra 17,mixed,1,gold,team,Ruggero Tita Caterina Banti,Italy,ITA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-nacra-17,Nacra 17,nacra-17,Nacra 17,mixed,2,silver,team,John Gimson Anna Burnet,United Kingdom,GBR,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-nacra-17,Nacra 17,nacra-17,Nacra 17,mixed,3,bronze,team,Emil Järudd Hanna Jonsson,Sweden,SWE,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-rs-venture-connect,RS Venture Connect,rs-venture-connect,RS Venture Connect,mixed,1,gold,team,Ange Margaron Olivier Ducruix,France,FRA,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-rs-venture-connect,RS Venture Connect,rs-venture-connect,RS Venture Connect,mixed,2,silver,team,Pedro Reis Guilherme Ribeiro,Portugal,PRT,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
world_sailing_championships,Sailing World Championships,2023,2023-12-31,sailing-rs-venture-connect,RS Venture Connect,rs-venture-connect,RS Venture Connect,mixed,3,bronze,team,John McRoberts Scott Lutes,Canada,CAN,https://en.wikipedia.org/wiki/2023_Sailing_World_Championships
