competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
summer_olympics_paris_2024,olympic-games,Summer Olympics Paris 2024,2024,multi_sport_games,2024-07-26,2024-08-11,paris_2024_summer_olympics
