event_id,participant_id,rank,medal,score_raw,points_awarded
world_archery_championships_2001_recurve_team_women,archery_team_Choi_Nam-ok_Park_Sung-hyun_Kim_Kyung-wook_KOR,3,bronze,discipline=archery-recurve;event=Women's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2001_World_Archery_Championships,5.0
world_archery_championships_2003_compound_individual_men,archery_athlete_Clint_Freeman_AUS,1,gold,discipline=archery-compound;event=Men's individual;entry_country=AUS;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_compound_individual_men,archery_athlete_Dave_Cousins_USA,2,silver,discipline=archery-compound;event=Men's individual;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_compound_individual_men,archery_athlete_Braden_Gellenthien_USA,3,bronze,discipline=archery-compound;event=Men's individual;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
world_archery_championships_2003_compound_individual_women,archery_athlete_Mary_Zorn_USA,1,gold,discipline=archery-compound;event=Women's individual;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_compound_individual_women,archery_athlete_Amber_Dawson_USA,2,silver,discipline=archery-compound;event=Women's individual;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_compound_individual_women,archery_athlete_Irma_Luyting_NLD,3,bronze,discipline=archery-compound;event=Women's individual;entry_country=NLD;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
world_archery_championships_2003_compound_team_men,archery_team_Dave_Cousins_Braden_Gellenthien_Dee_Wilde_USA,1,gold,discipline=archery-compound;event=Men's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_compound_team_men,archery_team_Fabio_Girardi_Antonio_Tosco_Mario_Ruele_ITA,2,silver,discipline=archery-compound;event=Men's team;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_compound_team_men,archery_team_Kevin_Tataryn_Ed_Wilson_Travis_Vandaele_CAN,3,bronze,discipline=archery-compound;event=Men's team;entry_country=CAN;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
