event_id,participant_id,rank,medal,score_raw,points_awarded
world_athletics_championships_2003_men_1500-m,athlete_Ivan_Heshko_UKR,3,bronze,discipline=1500 m;performance=3:33.17;country=UKR,1.0
world_athletics_championships_2003_men_1500-m,athlete_Mehdi_Baala_FRA,2,silver,discipline=1500 m;performance=3:32.31;country=FRA,2.0
world_athletics_championships_2003_men_20-km-race-walk,athlete_Jefferson_Pérez_ECU,1,gold,discipline=20 km race walk;performance=1:17:21 (WBP);country=ECU,3.0
world_athletics_championships_2003_men_20-km-race-walk,athlete_Paquillo_Fernández_ESP,2,silver,discipline=20 km race walk;performance=1:18:00 (SB);country=ESP,2.0
world_athletics_championships_2003_men_200-m,athlete_Darvis_Patton_USA,2,silver,discipline=200 m;performance=20.31;country=USA,2.0
world_athletics_championships_2003_men_200-m,athlete_John_Capel_USA,1,gold,discipline=200 m;performance=20.30;country=USA,3.0
world_athletics_championships_2003_men_200-m,athlete_Shingo_Suetsugu_JPN,3,bronze,discipline=200 m;performance=20.38;country=JPN,1.0
world_athletics_championships_2003_men_3000-m-steeplechase,athlete_Eliseo_Martin_ESP,3,bronze,discipline=3000 m steeplechase;performance=8:09.09 (PB);country=ESP,1.0
world_athletics_championships_2003_men_3000-m-steeplechase,athlete_Ezekiel_Kemboi_KEN,2,silver,discipline=3000 m steeplechase;performance=8:05.11;country=KEN,2.0
world_athletics_championships_2003_men_3000-m-steeplechase,athlete_Saif_Saaeed_Shaheen_QAT,1,gold,discipline=3000 m steeplechase;performance=8:04.39;country=QAT,3.0
world_athletics_championships_2003_men_4-100-m-relay,BRA,2,silver,discipline=4 × 100 m relay;performance=38.26 (SB);country=BRA,2.0
world_athletics_championships_2003_men_4-100-m-relay,NLD,3,bronze,discipline=4 × 100 m relay;performance=38.87;country=NLD,1.0
world_athletics_championships_2003_men_4-100-m-relay,USA,1,gold,discipline=4 × 100 m relay;performance=38.06;country=USA,3.0
world_athletics_championships_2003_men_4-400-m-relay,BHS,3,bronze,discipline=4 × 400 m relay;performance=3:00.53 (SB);country=BHS,1.0
world_athletics_championships_2003_men_4-400-m-relay,FRA,1,gold,discipline=4 × 400 m relay;performance=2:58.96 2 (NR);country=FRA,3.0
world_athletics_championships_2003_men_4-400-m-relay,JAM,2,silver,discipline=4 × 400 m relay;performance=2:59.60 (SB);country=JAM,2.0
world_athletics_championships_2003_men_400-m,athlete_Marc_Raquil_FRA,2,silver,discipline=400 m;performance=44.79 (NR);country=FRA,2.0
world_athletics_championships_2003_men_400-m,athlete_Michael_Blackwood_JAM,3,bronze,discipline=400 m;performance=44.80;country=JAM,1.0
world_athletics_championships_2003_men_400-m,athlete_Tyree_Washington_USA,1,gold,discipline=400 m;performance=44.77 1;country=USA,3.0
world_athletics_championships_2003_men_400-m-hurdles,athlete_Félix_Sánchez_DOM,1,gold,discipline=400 m hurdles;performance=47.25 (WL);country=DOM,3.0
world_athletics_championships_2003_men_400-m-hurdles,athlete_Joey_Woody_USA,2,silver,discipline=400 m hurdles;performance=48.18 (SB);country=USA,2.0
world_athletics_championships_2003_men_400-m-hurdles,athlete_Periklís_Iakovákis_GRC,3,bronze,discipline=400 m hurdles;performance=48.24;country=GRC,1.0
world_athletics_championships_2003_men_50-km-race-walk,athlete_Andreas_Erm_DEU,3,bronze,discipline=50 km race walk;performance=3:37:46 (NR);country=DEU,1.0
world_athletics_championships_2003_men_50-km-race-walk,athlete_Robert_Korzeniowski_POL,1,gold,discipline=50 km race walk;performance=3:36:03 (WBP);country=POL,3.0
world_athletics_championships_2003_men_5000-m,athlete_Eliud_Kipchoge_KEN,1,gold,discipline=5000 m;performance=12:52.79 (CR);country=KEN,3.0
