competition_id,competition_name,year,event_date,discipline_key,discipline_name,gender,rank,participant_type,participant_ref,participant_name,country_code,country_name,nationality,points,wins,team_name,round,season_label,source_url
formulae_drivers_world_championship,Formula E Drivers' Championship,2019,2019-12-31,formula-e,Formula E,mixed,7,athlete,,Daniel Abt,,,,95.0,,,,2018-2019,https://en.wikipedia.org/wiki/2018%E2%80%9319_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2019,2019-12-31,formula-e,Formula E,mixed,8,athlete,,André Lotterer,,,,86.0,,,,2018-2019,https://en.wikipedia.org/wiki/2018%E2%80%9319_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2019,2019-12-31,formula-e,Formula E,mixed,9,athlete,,Sam Bird,,,,85.0,,,,2018-2019,https://en.wikipedia.org/wiki/2018%E2%80%9319_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2019,2019-12-31,formula-e,Formula E,mixed,10,athlete,,Oliver Rowland,,,,71.0,,,,2018-2019,https://en.wikipedia.org/wiki/2018%E2%80%9319_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,1,athlete,,António Félix da Costa,,,,158.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,2,athlete,,Stoffel Vandoorne,,,,87.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,3,athlete,,Jean-Éric Vergne,,,,86.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,4,athlete,,Sébastien Buemi,,,,84.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,5,athlete,,Oliver Rowland,,,,83.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,6,athlete,,Lucas di Grassi,,,,77.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,7,athlete,,Mitch Evans,,,,71.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,8,athlete,,André Lotterer,,,,71.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,9,athlete,,Maximilian Günther,,,,69.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2020,2020-12-31,formula-e,Formula E,mixed,10,athlete,,Sam Bird,,,,63.0,,,,2019-2020,https://en.wikipedia.org/wiki/2019%E2%80%9320_Formula_E_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,1,athlete,,Nyck de Vries,,,,99.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,2,athlete,,Edoardo Mortara,,,,92.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,3,athlete,,Jake Dennis,,,,91.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,4,athlete,,Mitch Evans,,,,90.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,5,athlete,,Robin Frijns,,,,89.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,6,athlete,,Sam Bird,,,,87.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,7,athlete,,Lucas di Grassi,,,,87.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,8,athlete,,António Félix da Costa,,,,86.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,9,athlete,,Stoffel Vandoorne,,,,82.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2021,2021-12-31,formula-e,Formula E,mixed,10,athlete,,Jean-Éric Vergne,,,,80.0,,,,2020-2021,https://en.wikipedia.org/wiki/2020%E2%80%9321_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,1,athlete,,Stoffel Vandoorne,,,,213.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,2,athlete,,Mitch Evans,,,,180.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,3,athlete,,Edoardo Mortara,,,,169.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,4,athlete,,Jean-Éric Vergne,,,,144.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,5,athlete,,Lucas di Grassi,,,,126.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,6,athlete,,Jake Dennis,,,,126.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,7,athlete,,Robin Frijns,,,,126.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,8,athlete,,António Félix da Costa,,,,122.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,9,athlete,,Nyck de Vries,,,,106.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2022,2022-12-31,formula-e,Formula E,mixed,10,athlete,,Pascal Wehrlein,,,,71.0,,,,2021-2022,https://en.wikipedia.org/wiki/2021%E2%80%9322_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,1,athlete,,Jake Dennis,,,,229.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,2,athlete,,Nick Cassidy,,,,199.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,3,athlete,,Mitch Evans,,,,197.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,4,athlete,,Pascal Wehrlein,,,,149.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,5,athlete,,Jean-Éric Vergne,,,,107.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,6,athlete,,Sébastien Buemi,,,,105.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,7,athlete,,Maximilian Günther,,,,101.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,8,athlete,,Sam Bird,,,,95.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,9,athlete,,António Félix da Costa,,,,93.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2023,2023-12-31,formula-e,Formula E,mixed,10,athlete,,Norman Nato,,,,63.0,,,,2022-2023,https://en.wikipedia.org/wiki/2022%E2%80%9323_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,1,athlete,,Pascal Wehrlein,,,,198.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,2,athlete,,Mitch Evans,,,,192.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,3,athlete,,Nick Cassidy,,,,176.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,4,athlete,,Oliver Rowland,,,,156.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,5,athlete,,Jean-Éric Vergne,,,,139.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,6,athlete,,António Félix da Costa,,,,134.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,7,athlete,,Jake Dennis,,,,122.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,8,athlete,,Maximilian Günther,,,,73.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,9,athlete,,Robin Frijns,,,,66.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2024,2024-12-31,formula-e,Formula E,mixed,10,athlete,,Stoffel Vandoorne,,,,61.0,,,,2023-2024,https://en.wikipedia.org/wiki/2023%E2%80%9324_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2025,2025-12-31,formula-e,Formula E,mixed,1,athlete,,Oliver Rowland,,,,184.0,,,,2024-2025,https://en.wikipedia.org/wiki/2024%E2%80%9325_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2025,2025-12-31,formula-e,Formula E,mixed,2,athlete,,Nick Cassidy,,,,153.0,,,,2024-2025,https://en.wikipedia.org/wiki/2024%E2%80%9325_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2025,2025-12-31,formula-e,Formula E,mixed,3,athlete,,Pascal Wehrlein,,,,145.0,,,,2024-2025,https://en.wikipedia.org/wiki/2024%E2%80%9325_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2025,2025-12-31,formula-e,Formula E,mixed,4,athlete,,Taylor Barnard,,,,112.0,,,,2024-2025,https://en.wikipedia.org/wiki/2024%E2%80%9325_Formula_E_World_Championship
formulae_drivers_world_championship,Formula E Drivers' Championship,2025,2025-12-31,formula-e,Formula E,mixed,5,athlete,,António Félix da Costa,,,,111.0,,,,2024-2025,https://en.wikipedia.org/wiki/2024%E2%80%9325_Formula_E_World_Championship
