competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
fivb_volleyball_world_championship_men,volleyball,FIVB Volleyball Men's World Championship,,national_team_tournament,1949-12-31,2025-12-31,fivb_volleyball_world_championship_history
