competition_id,competition_name,year,event_date,discipline_key,discipline_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2007,2007-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2007,2007-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2007,2007-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2007,2007-12-31,ice-hockey,Ice Hockey,men,4,,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2008,2008-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2008,2008-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2008,2008-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2008,2008-12-31,ice-hockey,Ice Hockey,men,4,,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2009,2009-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2009,2009-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2009,2009-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2009,2009-12-31,ice-hockey,Ice Hockey,men,4,,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2010,2010-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Czech Republic,Czech Republic,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2010,2010-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2010,2010-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2010,2010-12-31,ice-hockey,Ice Hockey,men,4,,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2011,2011-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2011,2011-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2011,2011-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Czech Republic,Czech Republic,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2011,2011-12-31,ice-hockey,Ice Hockey,men,4,,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2012,2012-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2012,2012-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Slovakia,Slovakia,SVK,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2012,2012-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Czech Republic,Czech Republic,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2012,2012-12-31,ice-hockey,Ice Hockey,men,4,,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2013,2013-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2013,2013-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Switzerland,Switzerland,CHE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2013,2013-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2013,2013-12-31,ice-hockey,Ice Hockey,men,4,,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2014,2014-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2014,2014-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2014,2014-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2014,2014-12-31,ice-hockey,Ice Hockey,men,4,,team,Czech Republic,Czech Republic,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2015,2015-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2015,2015-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2015,2015-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2015,2015-12-31,ice-hockey,Ice Hockey,men,4,,team,Czech Republic,Czech Republic,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2016,2016-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2016,2016-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2016,2016-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2016,2016-12-31,ice-hockey,Ice Hockey,men,4,,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2017,2017-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2017,2017-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2017,2017-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2017,2017-12-31,ice-hockey,Ice Hockey,men,4,,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2018,2018-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2018,2018-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Switzerland,Switzerland,CHE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2018,2018-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2018,2018-12-31,ice-hockey,Ice Hockey,men,4,,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2019,2019-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2019,2019-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2019,2019-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2019,2019-12-31,ice-hockey,Ice Hockey,men,4,,team,Czech Republic,Czech Republic,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2021,2021-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2021,2021-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2021,2021-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2021,2021-12-31,ice-hockey,Ice Hockey,men,4,,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2022,2022-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2022,2022-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2022,2022-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Czechia,Czechia,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2022,2022-12-31,ice-hockey,Ice Hockey,men,4,,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2023,2023-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2023,2023-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2023,2023-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Latvia,Latvia,LVA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2023,2023-12-31,ice-hockey,Ice Hockey,men,4,,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2024,2024-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Czechia,Czechia,CZE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2024,2024-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Switzerland,Switzerland,CHE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2024,2024-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2024,2024-12-31,ice-hockey,Ice Hockey,men,4,,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2025,2025-12-31,ice-hockey,Ice Hockey,men,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2025,2025-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Switzerland,Switzerland,CHE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2025,2025-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2025,2025-12-31,ice-hockey,Ice Hockey,men,4,,team,Denmark,Denmark,DNK,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2026,2026-12-31,ice-hockey,Ice Hockey,men,1,gold,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2026,2026-12-31,ice-hockey,Ice Hockey,men,2,silver,team,Switzerland,Switzerland,CHE,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2026,2026-12-31,ice-hockey,Ice Hockey,men,3,bronze,team,Norway,Norway,NOR,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_men,IIHF Ice Hockey World Championship (Men),2026,2026-12-31,ice-hockey,Ice Hockey,men,4,,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/List_of_IIHF_World_Championship_medalists
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2001,2001-12-31,ice-hockey,Ice Hockey,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2001,2001-12-31,ice-hockey,Ice Hockey,women,2,silver,team,United States,United States,USA,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2001,2001-12-31,ice-hockey,Ice Hockey,women,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2001,2001-12-31,ice-hockey,Ice Hockey,women,4,,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2004,2004-12-31,ice-hockey,Ice Hockey,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2004,2004-12-31,ice-hockey,Ice Hockey,women,2,silver,team,United States,United States,USA,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2004,2004-12-31,ice-hockey,Ice Hockey,women,3,bronze,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2004,2004-12-31,ice-hockey,Ice Hockey,women,4,,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2005,2005-12-31,ice-hockey,Ice Hockey,women,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2005,2005-12-31,ice-hockey,Ice Hockey,women,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2005,2005-12-31,ice-hockey,Ice Hockey,women,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2005,2005-12-31,ice-hockey,Ice Hockey,women,4,,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2007,2007-12-31,ice-hockey,Ice Hockey,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2007,2007-12-31,ice-hockey,Ice Hockey,women,2,silver,team,United States,United States,USA,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2007,2007-12-31,ice-hockey,Ice Hockey,women,3,bronze,team,Sweden,Sweden,SWE,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2007,2007-12-31,ice-hockey,Ice Hockey,women,4,,team,Finland,Finland,FIN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2008,2008-12-31,ice-hockey,Ice Hockey,women,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
iihf_ice_hockey_world_championship_women,IIHF Women's World Championship,2008,2008-12-31,ice-hockey,Ice Hockey,women,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/IIHF_Women%27s_World_Championship
