event_id,participant_id,rank,medal,score_raw,points_awarded
fih_hockey_world_cup_women_2006,ARG,3,bronze,fih_hockey_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,5.0
fih_hockey_world_cup_women_2006,ESP,4,,fih_hockey_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,4.0
fih_hockey_world_cup_women_2010,ARG,1,gold,fih_hockey_world_cup_final_rank=1;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,10.0
fih_hockey_world_cup_women_2010,NLD,2,silver,fih_hockey_world_cup_final_rank=2;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,7.0
fih_hockey_world_cup_women_2010,ENG,3,bronze,fih_hockey_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,5.0
fih_hockey_world_cup_women_2010,DEU,4,,fih_hockey_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,4.0
fih_hockey_world_cup_women_2014,NLD,1,gold,fih_hockey_world_cup_final_rank=1;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,10.0
fih_hockey_world_cup_women_2014,AUS,2,silver,fih_hockey_world_cup_final_rank=2;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,7.0
fih_hockey_world_cup_women_2014,ARG,3,bronze,fih_hockey_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,5.0
fih_hockey_world_cup_women_2014,USA,4,,fih_hockey_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,4.0
fih_hockey_world_cup_women_2018,NLD,1,gold,fih_hockey_world_cup_final_rank=1;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,10.0
fih_hockey_world_cup_women_2018,IRL,2,silver,fih_hockey_world_cup_final_rank=2;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,7.0
fih_hockey_world_cup_women_2018,ESP,3,bronze,fih_hockey_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,5.0
fih_hockey_world_cup_women_2018,AUS,4,,fih_hockey_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,4.0
fih_hockey_world_cup_women_2022,NLD,1,gold,fih_hockey_world_cup_final_rank=1;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,10.0
fih_hockey_world_cup_women_2022,ARG,2,silver,fih_hockey_world_cup_final_rank=2;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,7.0
fih_hockey_world_cup_women_2022,AUS,3,bronze,fih_hockey_world_cup_final_rank=3;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,5.0
fih_hockey_world_cup_women_2022,DEU,4,,fih_hockey_world_cup_final_rank=4;source_url=https://en.wikipedia.org/wiki/Women%27s_FIH_Hockey_World_Cup,4.0
