discipline_id,discipline_name,discipline_slug,sport_id,confidence,mapping_source,created_at_utc
alpine-skiing,Alpine skiing,alpine-skiing,skiing,1.0,connector_fis_alpine_world_ski_championships_history,2026-06-22T10:11:26+00:00
