year,event_date,gender,discipline_name,rank,medal,participant_type,athlete_name,country_name,country_code,performance
2022,2022-12-31,women,400 metres hurdles,2,silver,athlete,Femke Bol,Netherlands,NLD,52.27 SB
2022,2022-12-31,women,400 metres hurdles,3,bronze,athlete,Dalilah Muhammad,United States,USA,53.13 SB
2022,2022-12-31,women,5000 metres,1,gold,athlete,Gudaf Tsegay,Ethiopia,ETH,14:46.29
2022,2022-12-31,women,5000 metres,2,silver,athlete,Beatrice Chebet,Kenya,KEN,14:46.75 SB
2022,2022-12-31,women,5000 metres,3,bronze,athlete,Dawit Seyaum,Ethiopia,ETH,14:47.36
2022,2022-12-31,women,800 metres,1,gold,athlete,Athing Mu,United States,USA,1:56.30 WL
2022,2022-12-31,women,800 metres,2,silver,athlete,Keely Hodgkinson,Great Britain and Northern Ireland,GBR,1:56.38 SB
2022,2022-12-31,women,800 metres,3,bronze,athlete,Mary Moraa,Kenya,KEN,1:56.71 PB
2022,2022-12-31,women,Discus throw,1,gold,athlete,Feng Bin,China,CHN,69.12 m PB
2022,2022-12-31,women,Discus throw,2,silver,athlete,Sandra Perković,Croatia,HRV,68.45 m SB
2022,2022-12-31,women,Discus throw,3,bronze,athlete,Valarie Allman,United States,USA,68.30 m
2022,2022-12-31,women,Hammer throw,1,gold,athlete,Brooke Andersen,United States,USA,78.96 m
2022,2022-12-31,women,Hammer throw,2,silver,athlete,Camryn Rogers,Canada,CAN,75.52 m
2022,2022-12-31,women,Hammer throw,3,bronze,athlete,Janee' Kassanavoid,United States,USA,74.86 m
2022,2022-12-31,women,Heptathlon,1,gold,athlete,Nafissatou Thiam,Belgium,BEL,6947 WL
2022,2022-12-31,women,Heptathlon,2,silver,athlete,Anouk Vetter,Netherlands,NLD,6867 NR
2022,2022-12-31,women,Heptathlon,3,bronze,athlete,Anna Hall,United States,USA,6755 PB
2022,2022-12-31,women,High jump,1,gold,athlete,Eleanor Patterson,Australia,AUS,2.02 m = AR
2022,2022-12-31,women,High jump,2,silver,athlete,Yaroslava Mahuchikh,Ukraine,UKR,2.02 m
2022,2022-12-31,women,High jump,3,bronze,athlete,Elena Vallortigara,Italy,ITA,2.00 m SB
2022,2022-12-31,women,Javelin throw,1,gold,athlete,Kelsey-Lee Barber,Australia,AUS,66.91 m WL
2022,2022-12-31,women,Javelin throw,2,silver,athlete,Kara Winger,United States,USA,64.05 m
2022,2022-12-31,women,Javelin throw,3,bronze,athlete,Haruka Kitaguchi,Japan,JPN,63.27 m
2022,2022-12-31,women,Long jump,1,gold,athlete,Malaika Mihambo,Germany,DEU,7.12 m SB
2022,2022-12-31,women,Long jump,2,silver,athlete,Ese Brume,Nigeria,NGA,7.02 m SB
2022,2022-12-31,women,Long jump,3,bronze,athlete,Leticia Oro Melo,Brazil,BRA,6.89 m PB
2022,2022-12-31,women,Marathon,1,gold,athlete,Gotytom Gebreslase,Ethiopia,ETH,2:18:11 CR
2022,2022-12-31,women,Marathon,2,silver,athlete,Judith Korir,Kenya,KEN,2:18:20 PB
2022,2022-12-31,women,Marathon,3,bronze,athlete,Lonah Salpeter,Israel,ISR,2:20:18
2022,2022-12-31,women,Pole vault,1,gold,athlete,Katie Nageotte,United States,USA,4.85 m WL
2022,2022-12-31,women,Pole vault,2,silver,athlete,Sandi Morris,United States,USA,4.85 m WL
2022,2022-12-31,women,Pole vault,3,bronze,athlete,Nina Kennedy,Australia,AUS,4.80 m SB
2022,2022-12-31,women,Shot put,1,gold,athlete,Chase Ealey,United States,USA,20.49 m
2022,2022-12-31,women,Shot put,2,silver,athlete,Gong Lijiao,China,CHN,20.39 m
2022,2022-12-31,women,Shot put,3,bronze,athlete,Jessica Schilder,Netherlands,NLD,19.77 m
2022,2022-12-31,women,Triple jump,1,gold,athlete,Yulimar Rojas,Venezuela,VEN,15.47 m WL
2022,2022-12-31,women,Triple jump,2,silver,athlete,Shanieka Ricketts,Jamaica,JAM,14.89 m SB
2022,2022-12-31,women,Triple jump,3,bronze,athlete,Tori Franklin,United States,USA,14.72 m SB
2023,2023-12-31,men,"10,000 metres",1,gold,athlete,Joshua Cheptegei,Uganda,UGA,27:51.42 SB
2023,2023-12-31,men,"10,000 metres",2,silver,athlete,Daniel Ebenyo,Kenya,KEN,27:52.60
2023,2023-12-31,men,"10,000 metres",3,bronze,athlete,Selemon Barega,Ethiopia,ETH,27:52.72
2023,2023-12-31,men,100 metres,1,gold,athlete,Noah Lyles,United States,USA,9.83 = WL
2023,2023-12-31,men,100 metres,2,silver,athlete,Letsile Tebogo,Botswana,BWA,9.88 NR
2023,2023-12-31,men,100 metres,3,bronze,athlete,Zharnel Hughes,Great Britain and Northern Ireland,GBR,9.88
2023,2023-12-31,men,110 metres hurdles,1,gold,athlete,Grant Holloway,United States,USA,12.96 SB
2023,2023-12-31,men,110 metres hurdles,2,silver,athlete,Hansle Parchment,Jamaica,JAM,13.07 SB
2023,2023-12-31,men,110 metres hurdles,3,bronze,athlete,Daniel Roberts,United States,USA,13.09
2023,2023-12-31,men,1500 metres,1,gold,athlete,Josh Kerr,Great Britain and Northern Ireland,GBR,3:29.38 SB
2023,2023-12-31,men,1500 metres,2,silver,athlete,Jakob Ingebrigtsen,Norway,NOR,3:29.65
2023,2023-12-31,men,1500 metres,3,bronze,athlete,Narve Gilje Nordås,Norway,NOR,3:29.68
2023,2023-12-31,men,20 kilometres walk,1,gold,athlete,Álvaro Martín,Spain,ESP,1:17:32 WL
2023,2023-12-31,men,20 kilometres walk,2,silver,athlete,Perseus Karlström,Sweden,SWE,1:17:39 NR
2023,2023-12-31,men,20 kilometres walk,3,bronze,athlete,Caio Bonfim,Brazil,BRA,1:17:47 NR
2023,2023-12-31,men,200 metres,1,gold,athlete,Noah Lyles,United States,USA,19.52
2023,2023-12-31,men,200 metres,2,silver,athlete,Erriyon Knighton,United States,USA,19.75
2023,2023-12-31,men,200 metres,3,bronze,athlete,Letsile Tebogo,Botswana,BWA,19.81
2023,2023-12-31,men,3000 metres steeplechase,1,gold,athlete,Soufiane El Bakkali,Morocco,MAR,8:03.53
2023,2023-12-31,men,3000 metres steeplechase,2,silver,athlete,Lamecha Girma,Ethiopia,ETH,8:05.44
2023,2023-12-31,men,3000 metres steeplechase,3,bronze,athlete,Abraham Kibiwot,Kenya,KEN,8:11.98
2023,2023-12-31,men,35 kilometres walk,1,gold,athlete,Álvaro Martín,Spain,ESP,2:24:30 NR
2023,2023-12-31,men,35 kilometres walk,2,silver,athlete,Brian Pintado,Ecuador,ECU,2:24:34 AR
2023,2023-12-31,men,35 kilometres walk,3,bronze,athlete,Masatora Kawano,Japan,JPN,2:25:12 SB
2023,2023-12-31,men,4 × 100 metres relay,1,gold,team,,United States,USA,37.38 WL
2023,2023-12-31,men,4 × 100 metres relay,2,silver,team,,Italy,ITA,37.62 SB
2023,2023-12-31,men,4 × 100 metres relay,3,bronze,team,,Jamaica,JAM,37.76
2023,2023-12-31,men,4 × 400 metres relay,1,gold,team,,United States,USA,2:57.31 WL
2023,2023-12-31,men,4 × 400 metres relay,2,silver,team,,France,FRA,2:58.45 NR
2023,2023-12-31,men,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,2:58.71 SB
2023,2023-12-31,men,400 metres,1,gold,athlete,Antonio Watson,Jamaica,JAM,44.22
2023,2023-12-31,men,400 metres,2,silver,athlete,Matthew Hudson-Smith,Great Britain and Northern Ireland,GBR,44.31
2023,2023-12-31,men,400 metres,3,bronze,athlete,Quincy Hall,United States,USA,44.37 PB
2023,2023-12-31,men,400 metres hurdles,1,gold,athlete,Karsten Warholm,Norway,NOR,46.89
2023,2023-12-31,men,400 metres hurdles,2,silver,athlete,Kyron McMaster,British Virgin Islands,VGB,47.34
2023,2023-12-31,men,400 metres hurdles,3,bronze,athlete,Rai Benjamin,United States,USA,47.56
2023,2023-12-31,men,5000 metres,1,gold,athlete,Jakob Ingebrigtsen,Norway,NOR,13:11.30 SB
2023,2023-12-31,men,5000 metres,2,silver,athlete,Mohamed Katir,Spain,ESP,13:11.44
2023,2023-12-31,men,5000 metres,3,bronze,athlete,Jacob Krop,Kenya,KEN,13:12.28
2023,2023-12-31,men,800 metres,1,gold,athlete,Marco Arop,Canada,CAN,1:44.24
2023,2023-12-31,men,800 metres,2,silver,athlete,Emmanuel Wanyonyi,Kenya,KEN,1:44.53
2023,2023-12-31,men,800 metres,3,bronze,athlete,Ben Pattison,Great Britain and Northern Ireland,GBR,1:44.83
2023,2023-12-31,men,Decathlon,1,gold,athlete,Pierce LePage,Canada,CAN,8909 WL
2023,2023-12-31,men,Decathlon,2,silver,athlete,Damian Warner,Canada,CAN,8804 SB
2023,2023-12-31,men,Decathlon,3,bronze,athlete,Lindon Victor,Grenada,GRD,8756 NR
2023,2023-12-31,men,Discus throw,1,gold,athlete,Daniel Ståhl,Sweden,SWE,71.46 m CR
2023,2023-12-31,men,Discus throw,2,silver,athlete,Kristjan Čeh,Slovenia,SVN,70.02 m
2023,2023-12-31,men,Discus throw,3,bronze,athlete,Mykolas Alekna,Lithuania,LTU,68.85 m
2023,2023-12-31,men,Hammer throw,1,gold,athlete,Ethan Katzberg,Canada,CAN,81.25 m NR
2023,2023-12-31,men,Hammer throw,2,silver,athlete,Wojciech Nowicki,Poland,POL,81.02 m
2023,2023-12-31,men,Hammer throw,3,bronze,athlete,Bence Halász,Hungary,HUN,80.82 m SB
2023,2023-12-31,men,High jump,1,gold,athlete,Gianmarco Tamberi,Italy,ITA,2.36 m = WL
2023,2023-12-31,men,High jump,2,silver,athlete,JuVaughn Harrison,United States,USA,2.36 m = WL
2023,2023-12-31,men,High jump,3,bronze,athlete,Mutaz Essa Barshim,Qatar,QAT,2.33 m
2023,2023-12-31,men,Javelin throw,1,gold,athlete,Neeraj Chopra,India,IND,88.17 m
2023,2023-12-31,men,Javelin throw,2,silver,athlete,Arshad Nadeem,Pakistan,PAK,87.82 m SB
2023,2023-12-31,men,Javelin throw,3,bronze,athlete,Jakub Vadlejch,Czech Republic,CZE,86.67 m
2023,2023-12-31,men,Long jump,1,gold,athlete,Miltiadis Tentoglou,Greece,GRC,8.52 m SB
2023,2023-12-31,men,Long jump,2,silver,athlete,Wayne Pinnock,Jamaica,JAM,8.50 m
2023,2023-12-31,men,Long jump,3,bronze,athlete,Tajay Gayle,Jamaica,JAM,8.27 m = SB
2023,2023-12-31,men,Marathon,1,gold,athlete,Victor Kiplangat,Uganda,UGA,2:08.53
2023,2023-12-31,men,Marathon,2,silver,athlete,Maru Teferi,Israel,ISR,2:09.12 SB
2023,2023-12-31,men,Marathon,3,bronze,athlete,Leul Gebresilase,Ethiopia,ETH,2:09.19
2023,2023-12-31,men,Pole vault,1,gold,athlete,Armand Duplantis,Sweden,SWE,6.10 m
2023,2023-12-31,men,Pole vault,2,silver,athlete,EJ Obiena,Philippines,PHL,6.00 m = AR
2023,2023-12-31,men,Pole vault,3,bronze,athlete,Chris Nilsen,United States,USA,5.95 m = PB 5.95 m SB
2023,2023-12-31,men,Pole vault,3,bronze,athlete,Kurtis Marschall,Australia,AUS,5.95 m = PB 5.95 m SB
2023,2023-12-31,men,Shot put,1,gold,athlete,Ryan Crouser,United States,USA,23.51 m CR
2023,2023-12-31,men,Shot put,2,silver,athlete,Leonardo Fabbri,Italy,ITA,22.34 m PB
2023,2023-12-31,men,Shot put,3,bronze,athlete,Joe Kovacs,United States,USA,22.12 m
2023,2023-12-31,men,Triple jump,1,gold,athlete,Hugues Fabrice Zango,Burkina Faso,BFA,17.64 m
2023,2023-12-31,men,Triple jump,2,silver,athlete,Lázaro Martínez,Cuba,CUB,17.41 m
2023,2023-12-31,men,Triple jump,3,bronze,athlete,Cristian Nápoles,Cuba,CUB,17.40 m PB
2023,2023-12-31,mixed,4 × 400 metres relay,1,gold,team,,United States,USA,3:08.80 WR
2023,2023-12-31,mixed,4 × 400 metres relay,2,silver,team,,Great Britain & N.I.,GBR,3:11.06 NR
2023,2023-12-31,mixed,4 × 400 metres relay,3,bronze,team,,Czech Republic,CZE,3:11.98 NR
2023,2023-12-31,women,"10,000 metres",1,gold,athlete,Gudaf Tsegay,Ethiopia,ETH,31:27.18
2023,2023-12-31,women,"10,000 metres",2,silver,athlete,Letesenbet Gidey,Ethiopia,ETH,31:28.16 SB
2023,2023-12-31,women,"10,000 metres",3,bronze,athlete,Ejgayehu Taye,Ethiopia,ETH,31:28.31
2023,2023-12-31,women,100 metres,1,gold,athlete,Sha'Carri Richardson,United States,USA,10.65 CR
2023,2023-12-31,women,100 metres,2,silver,athlete,Shericka Jackson,Jamaica,JAM,10.72
2023,2023-12-31,women,100 metres,3,bronze,athlete,Shelly-Ann Fraser-Pryce,Jamaica,JAM,10.77 SB
2023,2023-12-31,women,100 metres hurdles,1,gold,athlete,Danielle Williams,Jamaica,JAM,12.43 SB
2023,2023-12-31,women,100 metres hurdles,2,silver,athlete,Jasmine Camacho-Quinn,Puerto Rico,PUR,12.44
2023,2023-12-31,women,100 metres hurdles,3,bronze,athlete,Kendra Harrison,United States,USA,12.46
2023,2023-12-31,women,1500 metres,1,gold,athlete,Faith Kipyegon,Kenya,KEN,3:54.87
2023,2023-12-31,women,1500 metres,2,silver,athlete,Diribe Welteji,Ethiopia,ETH,3:55.69
2023,2023-12-31,women,1500 metres,3,bronze,athlete,Sifan Hassan,Netherlands,NLD,3:56.00
2023,2023-12-31,women,20 kilometres walk,1,gold,athlete,María Pérez,Spain,ESP,1:26:51
2023,2023-12-31,women,20 kilometres walk,2,silver,athlete,Jemima Montag,Australia,AUS,1:27:16 AR
2023,2023-12-31,women,20 kilometres walk,3,bronze,athlete,Antonella Palmisano,Italy,ITA,1:27:26 SB
2023,2023-12-31,women,200 metres,1,gold,athlete,Shericka Jackson,Jamaica,JAM,21.41 CR
2023,2023-12-31,women,200 metres,2,silver,athlete,Gabrielle Thomas,United States,USA,21.81
2023,2023-12-31,women,200 metres,3,bronze,athlete,Sha'Carri Richardson,United States,USA,21.92 PB
2023,2023-12-31,women,3000 metres steeplechase,1,gold,athlete,Winfred Yavi,Bahrain,BHR,8:54.29 WL
2023,2023-12-31,women,3000 metres steeplechase,2,silver,athlete,Beatrice Chepkoech,Kenya,KEN,8:58.98 SB
2023,2023-12-31,women,3000 metres steeplechase,3,bronze,athlete,Faith Cherotich,Kenya,KEN,9:00.69 PB
2023,2023-12-31,women,35 kilometres walk,1,gold,athlete,María Pérez,Spain,ESP,2:38:40 CR
2023,2023-12-31,women,35 kilometres walk,2,silver,athlete,Kimberly García,Peru,PER,2:40:52
2023,2023-12-31,women,35 kilometres walk,3,bronze,athlete,Antigoni Drisbioti,Greece,GRC,2:43:22 SB
2023,2023-12-31,women,4 × 100 metres relay,1,gold,team,,United States,USA,41.03 CR
2023,2023-12-31,women,4 × 100 metres relay,2,silver,team,,Jamaica,JAM,41.21 SB
2023,2023-12-31,women,4 × 100 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,41.98 SB
2023,2023-12-31,women,4 × 400 metres relay,1,gold,team,,Netherlands,NLD,"3:20.72 WL , NR"
2023,2023-12-31,women,4 × 400 metres relay,2,silver,team,,Jamaica,JAM,3:20.88 SB
2023,2023-12-31,women,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,3:21.04 SB
2023,2023-12-31,women,400 metres,1,gold,athlete,Marileidy Paulino,Dominican Republic,DOM,48.76 NR
2023,2023-12-31,women,400 metres,2,silver,athlete,Natalia Kaczmarek,Poland,POL,49.57
2023,2023-12-31,women,400 metres,3,bronze,athlete,Sada Williams,Barbados,BRB,49.60
2023,2023-12-31,women,400 metres hurdles,1,gold,athlete,Femke Bol,Netherlands,NLD,51.70
2023,2023-12-31,women,400 metres hurdles,2,silver,athlete,Shamier Little,United States,USA,52.80 SB
2023,2023-12-31,women,400 metres hurdles,3,bronze,athlete,Rushell Clayton,Jamaica,JAM,52.81 PB
2023,2023-12-31,women,5000 metres,1,gold,athlete,Faith Kipyegon,Kenya,KEN,14:53.88
2023,2023-12-31,women,5000 metres,2,silver,athlete,Sifan Hassan,Netherlands,NLD,14:54.11
2023,2023-12-31,women,5000 metres,3,bronze,athlete,Beatrice Chebet,Kenya,KEN,14:54.33
2023,2023-12-31,women,800 metres,1,gold,athlete,Mary Moraa,Kenya,KEN,1:56.03 PB
2023,2023-12-31,women,800 metres,2,silver,athlete,Keely Hodgkinson,Great Britain and Northern Ireland,GBR,1:56.34
2023,2023-12-31,women,800 metres,3,bronze,athlete,Athing Mu,United States,USA,1:56.61 SB
2023,2023-12-31,women,Discus throw,1,gold,athlete,Laulauga Tausaga,United States,USA,69.49 m PB
2023,2023-12-31,women,Discus throw,2,silver,athlete,Valarie Allman,United States,USA,69.23 m
2023,2023-12-31,women,Discus throw,3,bronze,athlete,Feng Bin,China,CHN,68.20 m SB
2023,2023-12-31,women,Hammer throw,1,gold,athlete,Camryn Rogers,Canada,CAN,77.22 m
2023,2023-12-31,women,Hammer throw,2,silver,athlete,Janee' Kassanavoid,United States,USA,76.36 m
2023,2023-12-31,women,Hammer throw,3,bronze,athlete,DeAnna Price,United States,USA,75.41 m
2023,2023-12-31,women,Heptathlon,1,gold,athlete,Katarina Johnson-Thompson,Great Britain and Northern Ireland,GBR,6740
2023,2023-12-31,women,Heptathlon,2,silver,athlete,Anna Hall,United States,USA,6720
2023,2023-12-31,women,Heptathlon,3,bronze,athlete,Anouk Vetter,Netherlands,NLD,6501
2023,2023-12-31,women,High jump,1,gold,athlete,Yaroslava Mahuchikh,Ukraine,UKR,2.01 m
2023,2023-12-31,women,High jump,2,silver,athlete,Eleanor Patterson,Australia,AUS,1.99 m
2023,2023-12-31,women,High jump,3,bronze,athlete,Nicola Olyslagers,Australia,AUS,1.99 m
2023,2023-12-31,women,Javelin throw,1,gold,athlete,Haruka Kitaguchi,Japan,JPN,66.73 m
2023,2023-12-31,women,Javelin throw,2,silver,athlete,Flor Ruiz,Colombia,COL,65.47 m AR
2023,2023-12-31,women,Javelin throw,3,bronze,athlete,Mackenzie Little,Australia,AUS,63.38 m
2023,2023-12-31,women,Long jump,1,gold,athlete,Ivana Vuleta,Serbia,SRB,7.14 m WL
2023,2023-12-31,women,Long jump,2,silver,athlete,Tara Davis-Woodhall,United States,USA,6.91 m
2023,2023-12-31,women,Long jump,3,bronze,athlete,Alina Rotaru-Kottmann,Romania,ROU,6.88 m
2023,2023-12-31,women,Marathon,1,gold,athlete,Amane Beriso,Ethiopia,ETH,2:24:23 SB
2023,2023-12-31,women,Marathon,2,silver,athlete,Gotytom Gebreslase,Ethiopia,ETH,2:24:34 SB
2023,2023-12-31,women,Marathon,3,bronze,athlete,Fatima Ezzahra Gardadi,Morocco,MAR,2:25:17
2023,2023-12-31,women,Pole vault,1,gold,athlete,Katie Moon,United States,USA,4.90 m = WL
2023,2023-12-31,women,Pole vault,1,gold,athlete,Nina Kennedy,Australia,AUS,4.90 m = WL
2023,2023-12-31,women,Pole vault,3,bronze,athlete,Wilma Murto,Finland,FIN,4.80 m = SB
2023,2023-12-31,women,Shot put,1,gold,athlete,Chase Ealey,United States,USA,20.43 m SB
2023,2023-12-31,women,Shot put,2,silver,athlete,Sarah Mitton,Canada,CAN,20.08 m SB
2023,2023-12-31,women,Shot put,3,bronze,athlete,Gong Lijiao,China,CHN,19.69 m
2023,2023-12-31,women,Triple jump,1,gold,athlete,Yulimar Rojas,Venezuela,VEN,15.08 m
2023,2023-12-31,women,Triple jump,2,silver,athlete,Maryna Bekh-Romanchuk,Ukraine,UKR,15.00 m SB
2023,2023-12-31,women,Triple jump,3,bronze,athlete,Leyanis Pérez,Cuba,CUB,14.96 m
2025,2025-12-31,men,"10,000 metres",1,gold,athlete,Jimmy Gressier,France,FRA,28:55.77 SB
2025,2025-12-31,men,"10,000 metres",2,silver,athlete,Yomif Kejelcha,Ethiopia,ETH,28:55.83 SB
2025,2025-12-31,men,"10,000 metres",3,bronze,athlete,Andreas Almgren,Sweden,SWE,28:56.02
2025,2025-12-31,men,100 metres,1,gold,athlete,Oblique Seville,Jamaica,JAM,9.77 PB
2025,2025-12-31,men,100 metres,2,silver,athlete,Kishane Thompson,Jamaica,JAM,9.82
2025,2025-12-31,men,100 metres,3,bronze,athlete,Noah Lyles,United States,USA,9.89 SB
2025,2025-12-31,men,110 metres hurdles,1,gold,athlete,Cordell Tinch,United States,USA,12.99
2025,2025-12-31,men,110 metres hurdles,2,silver,athlete,Orlando Bennett,Jamaica,JAM,13.08 PB
2025,2025-12-31,men,110 metres hurdles,3,bronze,athlete,Tyler Mason,Jamaica,JAM,13.12 = PB
2025,2025-12-31,men,1500 metres,1,gold,athlete,Isaac Nader,Portugal,PRT,3:34.10
2025,2025-12-31,men,1500 metres,2,silver,athlete,Jake Wightman,Great Britain and Northern Ireland,GBR,3:34.12
2025,2025-12-31,men,1500 metres,3,bronze,athlete,Reynold Cheruiyot,Kenya,KEN,3:34.25
2025,2025-12-31,men,20 kilometres walk,1,gold,athlete,Caio Bonfim,Brazil,BRA,1:18:35
2025,2025-12-31,men,20 kilometres walk,2,silver,athlete,Wang Zhaozhao,China,CHN,1:18:43
2025,2025-12-31,men,20 kilometres walk,3,bronze,athlete,Paul McGrath,Spain,ESP,1:18:45
2025,2025-12-31,men,200 metres,1,gold,athlete,Noah Lyles,United States,USA,19.52
2025,2025-12-31,men,200 metres,2,silver,athlete,Kenny Bednarek,United States,USA,19.58 SB
2025,2025-12-31,men,200 metres,3,bronze,athlete,Bryan Levell,Jamaica,JAM,19.64 PB
2025,2025-12-31,men,3000 metres steeplechase,1,gold,athlete,Geordie Beamish,New Zealand,NZL,8:33.88
2025,2025-12-31,men,3000 metres steeplechase,2,silver,athlete,Soufiane El Bakkali,Morocco,MAR,8:33.95
2025,2025-12-31,men,3000 metres steeplechase,3,bronze,athlete,Edmund Serem,Kenya,KEN,8:34.56
2025,2025-12-31,men,35 kilometres walk,1,gold,athlete,Evan Dunfee,Canada,CAN,2:28:22
2025,2025-12-31,men,35 kilometres walk,2,silver,athlete,Caio Bonfim,Brazil,BRA,2:28:55 SB
2025,2025-12-31,men,35 kilometres walk,3,bronze,athlete,Hayato Katsuki,Japan,JPN,2:29:16
2025,2025-12-31,men,4 × 100 metres relay,1,gold,team,,United States,USA,37.29 WL
2025,2025-12-31,men,4 × 100 metres relay,2,silver,team,,Canada,CAN,37.55 SB
2025,2025-12-31,men,4 × 100 metres relay,3,bronze,team,,Netherlands,NLD,37.81 NR
2025,2025-12-31,men,4 × 400 metres relay,1,gold,team,,Botswana,BWA,2:57.76
2025,2025-12-31,men,4 × 400 metres relay,2,silver,team,,United States,USA,2:57.83 SB
2025,2025-12-31,men,4 × 400 metres relay,3,bronze,team,,South Africa,ZAF,2:57.83
2025,2025-12-31,men,400 metres,1,gold,athlete,Collen Kebinatshipi,Botswana,BWA,"43.53 NR , WL"
2025,2025-12-31,men,400 metres,2,silver,athlete,Jereem Richards,Trinidad and Tobago,TTO,43.72 NR
2025,2025-12-31,men,400 metres,3,bronze,athlete,Bayapo Ndori,Botswana,BWA,44.20 SB
2025,2025-12-31,men,400 metres hurdles,1,gold,athlete,Rai Benjamin,United States,USA,46.52 SB
2025,2025-12-31,men,400 metres hurdles,2,silver,athlete,Alison dos Santos,Brazil,BRA,46.84
2025,2025-12-31,men,400 metres hurdles,3,bronze,athlete,Abderrahman Samba,Qatar,QAT,47.06 SB
2025,2025-12-31,men,5000 metres,1,gold,athlete,Cole Hocker,United States,USA,12:58.30
2025,2025-12-31,men,5000 metres,2,silver,athlete,Isaac Kimeli,Belgium,BEL,12:58.78 SB
2025,2025-12-31,men,5000 metres,3,bronze,athlete,Jimmy Gressier,France,FRA,12:59.33
2025,2025-12-31,men,800 metres,1,gold,athlete,Emmanuel Wanyonyi,Kenya,KEN,1:41.86 CR
2025,2025-12-31,men,800 metres,2,silver,athlete,Djamel Sedjati,Algeria,DZA,1:41.90 SB
2025,2025-12-31,men,800 metres,3,bronze,athlete,Marco Arop,Canada,CAN,1:41.95 SB
2025,2025-12-31,men,Decathlon,1,gold,athlete,Leo Neugebauer,Germany,DEU,8804 SB
2025,2025-12-31,men,Decathlon,2,silver,athlete,Ayden Owens-Delerme,Puerto Rico,PUR,8784 NR
2025,2025-12-31,men,Decathlon,3,bronze,athlete,Kyle Garland,United States,USA,8703
2025,2025-12-31,men,Discus throw,1,gold,athlete,Daniel Ståhl,Sweden,SWE,70.47 m SB
2025,2025-12-31,men,Discus throw,2,silver,athlete,Mykolas Alekna,Lithuania,LTU,67.84 m
2025,2025-12-31,men,Discus throw,3,bronze,athlete,Alex Rose,Samoa,WSM,66.96 m
2025,2025-12-31,men,Hammer throw,1,gold,athlete,Ethan Katzberg,Canada,CAN,"84.70 m CR , AR"
2025,2025-12-31,men,Hammer throw,2,silver,athlete,Merlin Hummel,Germany,DEU,82.77 m PB
2025,2025-12-31,men,Hammer throw,3,bronze,athlete,Bence Halász,Hungary,HUN,82.69 m
2025,2025-12-31,men,High jump,1,gold,athlete,Hamish Kerr,New Zealand,NZL,"2.36 m = AR , WL"
2025,2025-12-31,men,High jump,2,silver,athlete,Woo Sang-hyeok,South Korea,KOR,2.34 m = SB
2025,2025-12-31,men,High jump,3,bronze,athlete,Jan Štefela,Czech Republic,CZE,2.31 m
2025,2025-12-31,men,Javelin throw,1,gold,athlete,Keshorn Walcott,Trinidad and Tobago,TTO,88.16 m SB
2025,2025-12-31,men,Javelin throw,2,silver,athlete,Anderson Peters,Grenada,GRD,87.38 m
2025,2025-12-31,men,Javelin throw,3,bronze,athlete,Curtis Thompson,United States,USA,86.67 m
2025,2025-12-31,men,Long jump,1,gold,athlete,Mattia Furlani,Italy,ITA,8.39 m PB
2025,2025-12-31,men,Long jump,2,silver,athlete,Tajay Gayle,Jamaica,JAM,8.34 m = SB
2025,2025-12-31,men,Long jump,3,bronze,athlete,Shi Yuhao,China,CHN,8.33 m SB
2025,2025-12-31,men,Marathon,1,gold,athlete,Alphonce Simbu,Tanzania,TZA,2:09:48 SB
2025,2025-12-31,men,Marathon,2,silver,athlete,Amanal Petros,Germany,DEU,2:09:48
2025,2025-12-31,men,Marathon,3,bronze,athlete,Iliass Aouani,Italy,ITA,2:09:53
2025,2025-12-31,men,Pole vault,1,gold,athlete,Armand Duplantis,Sweden,SWE,6.30 m WR
2025,2025-12-31,men,Pole vault,2,silver,athlete,Emmanouil Karalis,Greece,GRC,6.00 m
2025,2025-12-31,men,Pole vault,3,bronze,athlete,Kurtis Marschall,Australia,AUS,5.95 m PB
2025,2025-12-31,men,Shot put,1,gold,athlete,Ryan Crouser,United States,USA,22.34 m SB
2025,2025-12-31,men,Shot put,2,silver,athlete,Uziel Muñoz,Mexico,MEX,21.97 m NR
2025,2025-12-31,men,Shot put,3,bronze,athlete,Leonardo Fabbri,Italy,ITA,21.94 m
2025,2025-12-31,men,Triple jump,1,gold,athlete,Pedro Pichardo,Portugal,PRT,17.91 m WL
2025,2025-12-31,men,Triple jump,2,silver,athlete,Andrea Dallavalle,Italy,ITA,17.64 m PB
2025,2025-12-31,men,Triple jump,3,bronze,athlete,Lázaro Martínez,Cuba,CUB,17.49 m SB
2025,2025-12-31,mixed,4 × 400 metres relay,1,gold,team,,United States,USA,3:08.80 = CR
2025,2025-12-31,mixed,4 × 400 metres relay,2,silver,team,,Netherlands,NLD,3:09.96 SB
2025,2025-12-31,mixed,4 × 400 metres relay,3,bronze,team,,Belgium,BEL,3:10.61
2025,2025-12-31,women,"10,000 metres",1,gold,athlete,Beatrice Chebet,Kenya,KEN,30:37.61
2025,2025-12-31,women,"10,000 metres",2,silver,athlete,Nadia Battocletti,Italy,ITA,30:38.23 NR
