competition_id,competition_name,year,event_date,discipline_key,discipline_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2011,2011-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Portugal,Portugal,PRT,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2011,2011-12-31,beach-soccer,Beach soccer,men,4,,team,El Salvador,El Salvador,SLV,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2013,2013-12-31,beach-soccer,Beach soccer,men,1,gold,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2013,2013-12-31,beach-soccer,Beach soccer,men,2,silver,team,Spain,Spain,ESP,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2013,2013-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Brazil,Brazil,BRA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2013,2013-12-31,beach-soccer,Beach soccer,men,4,,team,Tahiti,Tahiti,TAH,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2015,2015-12-31,beach-soccer,Beach soccer,men,1,gold,team,Portugal,Portugal,PRT,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2015,2015-12-31,beach-soccer,Beach soccer,men,2,silver,team,Tahiti,Tahiti,TAH,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2015,2015-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2015,2015-12-31,beach-soccer,Beach soccer,men,4,,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2017,2017-12-31,beach-soccer,Beach soccer,men,1,gold,team,Brazil,Brazil,BRA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2017,2017-12-31,beach-soccer,Beach soccer,men,2,silver,team,Tahiti,Tahiti,TAH,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2017,2017-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Iran,Iran,IRN,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2017,2017-12-31,beach-soccer,Beach soccer,men,4,,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2019,2019-12-31,beach-soccer,Beach soccer,men,1,gold,team,Portugal,Portugal,PRT,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2019,2019-12-31,beach-soccer,Beach soccer,men,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2019,2019-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2019,2019-12-31,beach-soccer,Beach soccer,men,4,,team,Japan,Japan,JPN,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2021,2021-12-31,beach-soccer,Beach soccer,men,1,gold,team,Russia,Russia,RUS,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2021,2021-12-31,beach-soccer,Beach soccer,men,2,silver,team,Japan,Japan,JPN,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2021,2021-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Switzerland,Switzerland,SUI,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2021,2021-12-31,beach-soccer,Beach soccer,men,4,,team,Senegal,Senegal,SEN,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2024,2024-12-31,beach-soccer,Beach soccer,men,1,gold,team,Brazil,Brazil,BRA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2024,2024-12-31,beach-soccer,Beach soccer,men,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2024,2024-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Iran,Iran,IRN,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2024,2024-12-31,beach-soccer,Beach soccer,men,4,,team,Belarus,Belarus,BLR,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2025,2025-12-31,beach-soccer,Beach soccer,men,1,gold,team,Brazil,Brazil,BRA,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2025,2025-12-31,beach-soccer,Beach soccer,men,2,silver,team,Belarus,Belarus,BLR,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2025,2025-12-31,beach-soccer,Beach soccer,men,3,bronze,team,Portugal,Portugal,PRT,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
fifa_beach_soccer_world_cup,FIFA Beach Soccer World Cup,2025,2025-12-31,beach-soccer,Beach soccer,men,4,,team,Senegal,Senegal,SEN,https://en.wikipedia.org/wiki/FIFA_Beach_Soccer_World_Cup
