competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,team_members,source_url
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,cross-country-skiing,Cross-country skiing,individual-sprint,Individual sprint,men,1,gold,athlete,Tor Arne Hetland,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,cross-country-skiing,Cross-country skiing,individual-sprint,Individual sprint,men,2,silver,athlete,Cristian Zorzi,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,cross-country-skiing,Cross-country skiing,individual-sprint,Individual sprint,men,3,bronze,athlete,Håvard Solbakken,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,cross-country-skiing,Cross-country skiing,3-4-5-7-5-km-relay,3/4 × 5/7.5 km relay,women,1,gold,team,Russia,Russia,RUS,Olga Danilova; Larisa Lazutina; Yuliya Chepalova; Nina Gavrylyuk,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,cross-country-skiing,Cross-country skiing,3-4-5-7-5-km-relay,3/4 × 5/7.5 km relay,women,2,silver,team,Norway,Norway,NOR,Anita Moen; Bente Skari; Elin Nilsen; Hilde Gjermundshaug Pedersen,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,cross-country-skiing,Cross-country skiing,3-4-5-7-5-km-relay,3/4 × 5/7.5 km relay,women,3,bronze,team,Italy,Italy,ITA,Gabriella Paruzzi; Sabina Valbusa; Stefania Belmondo; Cristina Paluselli,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,individual-large-hill,Individual large hill,men,1,gold,athlete,Marco Baacke,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,individual-large-hill,Individual large hill,men,2,silver,athlete,Samppa Lajunen,Finland,FIN,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,individual-large-hill,Individual large hill,men,3,bronze,athlete,Ronny Ackermann,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,individual-normal-hill,Individual normal hill,men,1,gold,athlete,Bjarte Engen Vik,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,individual-normal-hill,Individual normal hill,men,2,silver,athlete,Samppa Lajunen,Finland,FIN,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,individual-normal-hill,Individual normal hill,men,3,bronze,athlete,Felix Gottwald,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,team,Team,men,1,gold,team,Norway,Norway,NOR,Kenneth Braaten; Sverre Rotevatn; Bjarte Engen Vik; Kristian Hammer,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,team,Team,men,2,silver,team,Austria,Austria,AUT,Christophe Eugen; Mario Stecher; David Kreiner; Felix Gottwald,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,nordic-combined-skiing,Nordic combined,team,Team,men,3,bronze,team,Finland,Finland,FIN,Jari Mantila; Hannu Manninen; Jaakko Tallus; Samppa Lajunen,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,large-hill-individual,Large hill individual,men,1,gold,athlete,Martin Schmitt,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Individual_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,large-hill-individual,Large hill individual,men,2,silver,athlete,Adam Małysz,Poland,POL,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Individual_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,large-hill-individual,Large hill individual,men,3,bronze,athlete,Janne Ahonen,Finland,FIN,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Individual_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,large-hill-team,Large hill team,men,1,gold,team,Germany,Germany,DEU,Sven Hannawald; Michael Uhrmann; Alexander Herr; Martin Schmitt,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Team_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,large-hill-team,Large hill team,men,2,silver,team,Finland,Finland,FIN,Risto Jussilainen; Jani Soininen; Ville Kantee; Janne Ahonen,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Team_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,large-hill-team,Large hill team,men,3,bronze,team,Austria,Austria,AUT,Andreas Goldberger; Wolfgang Loitzl; Martin Höllwarth; Stefan Horngacher,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Team_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,normal-hill-individual,Normal hill individual,men,1,gold,athlete,Adam Małysz,Poland,POL,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Individual_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,normal-hill-individual,Normal hill individual,men,2,silver,athlete,Martin Schmitt,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Individual_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,normal-hill-individual,Normal hill individual,men,3,bronze,athlete,Martin Höllwarth,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Individual_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,normal-hill-team-discontinued,Normal hill team (discontinued),men,1,gold,team,Austria,Austria,AUT,Wolfgang Loitzl; Andreas Goldberger; Stefan Horngacher; Martin Höllwarth,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Team_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,normal-hill-team-discontinued,Normal hill team (discontinued),men,2,silver,team,Finland,Finland,FIN,Matti Hautamäki; Risto Jussilainen; Ville Kantee; Janne Ahonen,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Team_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2001,2001-12-31,ski-jumping,Ski jumping,normal-hill-team-discontinued,Normal hill team (discontinued),men,3,bronze,team,Germany,Germany,DEU,Sven Hannawald; Michael Uhrmann; Alexander Herr; Martin Schmitt,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2001#Team_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,18-km-17-km-and-15-km-discontinued,"18 km, 17 km and 15 km (discontinued)",men,1,gold,athlete,Axel Teichmann,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,18-km-17-km-and-15-km-discontinued,"18 km, 17 km and 15 km (discontinued)",men,2,silver,athlete,Jaak Mae,Estonia,EST,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,18-km-17-km-and-15-km-discontinued,"18 km, 17 km and 15 km (discontinued)",men,3,bronze,athlete,Frode Estil,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,30-km-discontinued,30 km (discontinued),men,1,gold,athlete,Thomas Alsgaard,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,30-km-discontinued,30 km (discontinued),men,2,silver,athlete,Anders Aukland,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,30-km-discontinued,30 km (discontinued),men,3,bronze,athlete,Frode Estil,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,4-10-7-5-km-relay,4 × 10/7.5 km relay,men,1,gold,team,Norway,Norway,NOR,Anders Aukland; Frode Estil; Tore Ruud Hofstad; Thomas Alsgaard,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,4-10-7-5-km-relay,4 × 10/7.5 km relay,men,2,silver,team,Germany,Germany,DEU,Jens Filbrich; Andreas Schlütter; René Sommerfeldt; Axel Teichmann,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,4-10-7-5-km-relay,4 × 10/7.5 km relay,men,3,bronze,team,Sweden,Sweden,SWE,Anders Södergren; Per Elofsson; Mathias Fredriksson; Jörgen Brink,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,50-km,50 km,men,1,gold,athlete,Martin Koukal,Czech Republic,CZE,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,50-km,50 km,men,2,silver,athlete,Anders Södergren,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,50-km,50 km,men,3,bronze,athlete,Jörgen Brink,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,combined-double-pursuit-skiathlon,Combined/double pursuit/Skiathlon,men,1,gold,athlete,Per Elofsson,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,combined-double-pursuit-skiathlon,Combined/double pursuit/Skiathlon,men,2,silver,athlete,Tore Ruud Hofstad,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,combined-double-pursuit-skiathlon,Combined/double pursuit/Skiathlon,men,3,bronze,athlete,Jörgen Brink,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,individual-sprint,Individual sprint,men,1,gold,athlete,Thobias Fredriksson,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,individual-sprint,Individual sprint,men,2,silver,athlete,Håvard Bjerkeli,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,individual-sprint,Individual sprint,men,3,bronze,athlete,Tor Arne Hetland,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,3-4-5-7-5-km-relay,3/4 × 5/7.5 km relay,women,1,gold,team,Germany,Germany,DEU,Manuela Henkel; Viola Bauer; Claudia Künzel; Evi Sachenbacher,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,3-4-5-7-5-km-relay,3/4 × 5/7.5 km relay,women,2,silver,team,Norway,Norway,NOR,Anita Moen; Marit Bjørgen; Hilde Gjermundshaug Pedersen; Vibeke Skofterud,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,cross-country-skiing,Cross-country skiing,3-4-5-7-5-km-relay,3/4 × 5/7.5 km relay,women,3,bronze,team,Russia,Russia,RUS,Natalya Korostelyova; Olga Zavyalova; Yelena Burukhina; Nina Gavrylyuk,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,individual-large-hill,Individual large hill,men,1,gold,athlete,Johnny Spillane,United States,USA,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,individual-large-hill,Individual large hill,men,2,silver,athlete,Ronny Ackermann,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,individual-large-hill,Individual large hill,men,3,bronze,athlete,Felix Gottwald,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,individual-normal-hill,Individual normal hill,men,1,gold,athlete,Ronny Ackermann,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,individual-normal-hill,Individual normal hill,men,2,silver,athlete,Felix Gottwald,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,individual-normal-hill,Individual normal hill,men,3,bronze,athlete,Samppa Lajunen,Finland,FIN,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,team,Team,men,1,gold,team,Austria,Austria,AUT,Michael Gruber; Wilhelm Denifl; Christoph Bieler; Felix Gottwald,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,team,Team,men,2,silver,team,Germany,Germany,DEU,Thorsten Schmitt; Georg Hettich; Björn Kircheisen; Ronny Ackermann,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,nordic-combined-skiing,Nordic combined,team,Team,men,3,bronze,team,Finland,Finland,FIN,Hannu Manninen; Jouni Kaitainen; Jaakko Tallus; Samppa Lajunen,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,large-hill-individual,Large hill individual,men,1,gold,athlete,Adam Małysz,Poland,POL,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003#Individual_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,large-hill-individual,Large hill individual,men,2,silver,athlete,Matti Hautamäki,Finland,FIN,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003#Individual_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,large-hill-individual,Large hill individual,men,3,bronze,athlete,Noriaki Kasai,Japan,JPN,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003#Individual_large_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,large-hill-team,Large hill team,men,1,gold,team,Finland,Finland,FIN,Janne Ahonen; Tami Kiuru; Arttu Lappi; Matti Hautamäki,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,large-hill-team,Large hill team,men,2,silver,team,Japan,Japan,JPN,Kazuyoshi Funaki; Akira Higashi; Hideharu Miyahira; Noriaki Kasai,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,large-hill-team,Large hill team,men,3,bronze,team,Norway,Norway,NOR,Tommy Ingebrigtsen; Lars Bystøl; Sigurd Pettersen; Bjørn Einar Romøren,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,normal-hill-individual,Normal hill individual,men,1,gold,athlete,Adam Małysz,Poland,POL,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003#Individual_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,normal-hill-individual,Normal hill individual,men,2,silver,athlete,Tommy Ingebrigtsen,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003#Individual_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2003,2003-12-31,ski-jumping,Ski jumping,normal-hill-individual,Normal hill individual,men,3,bronze,athlete,Noriaki Kasai,Japan,JPN,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2003#Individual_normal_hill
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2005,2005-12-31,cross-country-skiing,Cross-country skiing,18-km-17-km-and-15-km-discontinued,"18 km, 17 km and 15 km (discontinued)",men,1,gold,athlete,Pietro Piller Cottrer,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2005
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2005,2005-12-31,cross-country-skiing,Cross-country skiing,18-km-17-km-and-15-km-discontinued,"18 km, 17 km and 15 km (discontinued)",men,2,silver,athlete,Fulvio Valbusa,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2005
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2005,2005-12-31,cross-country-skiing,Cross-country skiing,18-km-17-km-and-15-km-discontinued,"18 km, 17 km and 15 km (discontinued)",men,3,bronze,athlete,Tore Ruud Hofstad,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2005
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2005,2005-12-31,cross-country-skiing,Cross-country skiing,4-10-7-5-km-relay,4 × 10/7.5 km relay,men,1,gold,team,Norway,Norway,NOR,Odd-Bjørn Hjelmeset; Frode Estil; Lars Berger; Tore Ruud Hofstad,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2005
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2005,2005-12-31,cross-country-skiing,Cross-country skiing,4-10-7-5-km-relay,4 × 10/7.5 km relay,men,2,silver,team,Germany,Germany,DEU,Jens Filbrich; Andreas Schlütter; Tobias Angerer; Axel Teichmann,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2005
fis_nordic_world_ski_championships,FIS Nordic World Ski Championships,2005,2005-12-31,cross-country-skiing,Cross-country skiing,4-10-7-5-km-relay,4 × 10/7.5 km relay,men,3,bronze,team,Russia,Russia,RUS,Nikolay Pankratov; Vasily Rochev; Yevgeny Dementyev; Nikolay Bolschakov,https://en.wikipedia.org/wiki/FIS_Nordic_World_Ski_Championships_2005
