competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,team_members,source_url
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2001,2001-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,women,3,bronze,athlete,Hedda Berntsen,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2001
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2001,2001-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,1,gold,athlete,Régine Cavagnoud,France,FRA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2001
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2001,2001-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,2,silver,athlete,Isolde Kostner,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2001
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2001,2001-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,3,bronze,athlete,Hilde Gerg,Germany,DEU,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2001
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,1,gold,athlete,Bode Miller,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,2,silver,athlete,Lasse Kjus,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,3,bronze,athlete,Kjetil André Aamodt,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,1,gold,athlete,Michael Walchhofer,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,2,silver,athlete,Kjetil André Aamodt,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,3,bronze,athlete,Bruno Kernen,Switzerland,CHE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,1,gold,athlete,Bode Miller,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,2,silver,athlete,Hans Knauß,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,3,bronze,athlete,Erik Schlopy,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,men,1,gold,athlete,Ivica Kostelić,Croatia,HRV,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,men,2,silver,athlete,Silvan Zurbriggen,Switzerland,CHE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,men,3,bronze,athlete,Giorgio Rocca,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,men,1,gold,athlete,Stephan Eberharter,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,men,2,silver,athlete,Hermann Maier,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,men,2,silver,athlete,Bode Miller,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,combined,Combined,women,1,gold,athlete,Janica Kostelić,Croatia,HRV,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,combined,Combined,women,2,silver,athlete,Nicole Hosp,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,combined,Combined,women,3,bronze,athlete,Marlies Oester,Switzerland,CHE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,women,1,gold,athlete,Mélanie Turgeon,Canada,CAN,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,women,2,silver,athlete,Alexandra Meissnitzer,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,women,2,silver,athlete,Corinne Rey-Bellet,Switzerland,CHE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,women,1,gold,athlete,Anja Pärson,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,women,2,silver,athlete,Denise Karbon,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,women,3,bronze,athlete,Allison Forsyth,Canada,CAN,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,women,1,gold,athlete,Janica Kostelić,Croatia,HRV,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,women,2,silver,athlete,Marlies Schild,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,women,3,bronze,athlete,Nicole Hosp,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,1,gold,athlete,Michaela Dorfmeister,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,2,silver,athlete,Kirsten Lee Clark,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2003,2003-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,3,bronze,athlete,Jonna Mendes,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2003
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,1,gold,athlete,Benjamin Raich,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,2,silver,athlete,Aksel Lund Svindal,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,3,bronze,athlete,Giorgio Rocca,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,1,gold,athlete,Bode Miller,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,2,silver,athlete,Daron Rahlves,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,3,bronze,athlete,Michael Walchhofer,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,1,gold,athlete,Hermann Maier,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,2,silver,athlete,Benjamin Raich,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,3,bronze,athlete,Daron Rahlves,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,men,1,gold,athlete,Benjamin Raich,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,men,2,silver,athlete,Rainer Schönfelder,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,men,3,bronze,athlete,Giorgio Rocca,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,men,1,gold,athlete,Bode Miller,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,men,2,silver,athlete,Daron Rahlves,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,men,3,bronze,athlete,Michael Walchhofer,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,mixed-team,Mixed team,mixed,1,gold,team,Germany,Germany,DEU,M. Bergmann-Schmuderer; Andreas Ertl; Martina Ertl; Florian Eckert; Hilde Gerg; Felix Neureuther,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005#Team_event
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,mixed-team,Mixed team,mixed,2,silver,team,Austria,Austria,AUT,Nicole Hosp; Renate Götschl; Benjamin Raich; Rainer Schönfelder; Michael Walchhofer; Kathrin Zettel,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005#Team_event
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,mixed-team,Mixed team,mixed,3,bronze,team,France,France,FRA,Pierrick Bourgeat; Ingrid Jacquemod; Carole Montillet; Christel Pascal; Laure Pequegnot; Jean-Pierre Vidal,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005#Team_event
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,combined,Combined,women,1,gold,athlete,Janica Kostelić,Croatia,HRV,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,combined,Combined,women,2,silver,athlete,Anja Pärson,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,combined,Combined,women,3,bronze,athlete,Marlies Schild,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,women,1,gold,athlete,Janica Kostelić,Croatia,HRV,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,women,2,silver,athlete,Elena Fanchini,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,women,3,bronze,athlete,Renate Götschl,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,women,1,gold,athlete,Anja Pärson,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,women,2,silver,athlete,Tanja Poutiainen,Finland,FIN,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,women,3,bronze,athlete,Julia Mancuso,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,women,1,gold,athlete,Janica Kostelić,Croatia,HRV,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,women,2,silver,athlete,Tanja Poutiainen,Finland,FIN,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,slalom,Slalom,women,3,bronze,athlete,Šárka Záhrobská,Czech Republic,CZE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,1,gold,athlete,Anja Pärson,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,2,silver,athlete,Lucia Recchia,Italy,ITA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2005,2005-12-31,alpine-skiing,Alpine skiing,super-g,Super-G,women,3,bronze,athlete,Julia Mancuso,United States,USA,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2005
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,1,gold,athlete,Daniel Albrecht,Switzerland,CHE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007_%E2%80%93_Men%27s_super_combined
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,2,silver,athlete,Benjamin Raich,Austria,AUT,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007_%E2%80%93_Men%27s_super_combined
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,combined,Combined,men,3,bronze,athlete,Marc Berthod,Switzerland,CHE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007_%E2%80%93_Men%27s_super_combined
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,1,gold,athlete,Aksel Lund Svindal,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007_%E2%80%93_Men%27s_downhill
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,2,silver,athlete,Jan Hudec,Canada,CAN,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007_%E2%80%93_Men%27s_downhill
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,downhill,Downhill,men,3,bronze,athlete,Patrik Järbyn,Sweden,SWE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007_%E2%80%93_Men%27s_downhill
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,1,gold,athlete,Aksel Lund Svindal,Norway,NOR,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007
fis_alpine_world_ski_championships,FIS Alpine World Ski Championships,2007,2007-12-31,alpine-skiing,Alpine skiing,giant-slalom,Giant slalom,men,2,silver,athlete,Daniel Albrecht,Switzerland,CHE,,https://en.wikipedia.org/wiki/FIS_Alpine_World_Ski_Championships_2007
