event_id,participant_id,rank,medal,score_raw,points_awarded
icf_canoe_slalom_world_championships_2005_slalom_men_c2-team-non-medal-event,team_Christian_Bahmann__Michael_Senft__Kay_Simon__Robby_Simon__Marcus_Becker__Stefan_Henze_DEU,1,gold,event_name=C2 team(non-medal event);athletes=Christian Bahmann / Michael Senft / Kay Simon / Robby Simon / Marcus Becker / Stefan Henze;country=DEU;score=248.13;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,10.0
icf_canoe_slalom_world_championships_2005_slalom_men_c2-team-non-medal-event,team_Jaroslav_Pospíil__Jaroslav_Pollert__Marek_Jiras__Tomá_Máder__Jaroslav_Volf__Ondej_tpánek_CZE,2,silver,event_name=C2 team(non-medal event);athletes=Jaroslav Pospíšil / Jaroslav Pollert / Marek Jiras / Tomáš Máder / Jaroslav Volf / Ondřej Štěpánek;country=CZE;score=260.85;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,7.0
icf_canoe_slalom_world_championships_2005_slalom_men_c2-team-non-medal-event,team_Remy_Alonso__Victor_Lamy__Philippe_Quémerais__Yann_Le_Pennec__Cédric_Forgit__Martin_Braud_FRA,3,bronze,event_name=C2 team(non-medal event);athletes=Remy Alonso / Victor Lamy / Philippe Quémerais / Yann Le Pennec / Cédric Forgit / Martin Braud;country=FRA;score=963.28;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,5.0
icf_canoe_slalom_world_championships_2005_slalom_men_k1,athlete_Fabian_Dörfler_DEU,1,gold,event_name=K1;athletes=Fabian Dörfler;country=DEU;score=201.35;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,10.0
icf_canoe_slalom_world_championships_2005_slalom_men_k1,athlete_Fabien_Lefèvre_FRA,2,silver,event_name=K1;athletes=Fabien Lefèvre;country=FRA;score=204.09;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,7.0
icf_canoe_slalom_world_championships_2005_slalom_men_k1,athlete_Peter_Cibák_SVK,3,bronze,event_name=K1;athletes=Peter Cibák;country=SVK;score=207.25;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,5.0
icf_canoe_slalom_world_championships_2005_slalom_men_k1-team,team_Andrej_Nolimal__Dejan_Kralj__Peter_Kauzer_SVN,3,bronze,event_name=K1 team;athletes=Andrej Nolimal / Dejan Kralj / Peter Kauzer;country=SVN;score=223.45;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,5.0
icf_canoe_slalom_world_championships_2005_slalom_men_k1-team,team_Julien_Billaut__Fabien_Lefèvre__Benoît_Peschier_FRA,1,gold,event_name=K1 team;athletes=Julien Billaut / Fabien Lefèvre / Benoît Peschier;country=FRA;score=218.49;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,10.0
icf_canoe_slalom_world_championships_2005_slalom_men_k1-team,team_Pierpaolo_Ferrazzi__Matteo_Pontarollo__Daniele_Molmenti_ITA,2,silver,event_name=K1 team;athletes=Pierpaolo Ferrazzi / Matteo Pontarollo / Daniele Molmenti;country=ITA;score=222.08;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,7.0
icf_canoe_slalom_world_championships_2005_slalom_women_k1,athlete_Elena_Kaliská_SVK,1,gold,event_name=K1;athletes=Elena Kaliská;country=SVK;score=219.86;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,10.0
