competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-66-kg,Judo Men -66 kg,Half-lightweight (-66 kg),men,3,bronze,athlete,Kim Hyung-ju,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-66-kg,Judo Men -66 kg,Half-lightweight (-66 kg),men,3,bronze,athlete,Yordanis Arencibia,Cuba,CUB,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-73-kg,Judo Men -73 kg,Lightweight (-73 kg),men,1,gold,athlete,Vitaliy Makarov,Russian Federation,RUS,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-73-kg,Judo Men -73 kg,Lightweight (-73 kg),men,2,silver,athlete,Yusuke Kanamaru,Japan,JPN,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-73-kg,Judo Men -73 kg,Lightweight (-73 kg),men,3,bronze,athlete,Askhat Shakharov,Kazakhstan,KAZ,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-73-kg,Judo Men -73 kg,Lightweight (-73 kg),men,3,bronze,athlete,Krzysztof Wiłkomirski,Poland,POL,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-81-kg,Judo Men -81 kg,Half-middleweight (-81 kg),men,1,gold,athlete,Cho In-chul,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-81-kg,Judo Men -81 kg,Half-middleweight (-81 kg),men,2,silver,athlete,Aleksei Budõlin,Estonia,EST,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-81-kg,Judo Men -81 kg,Half-middleweight (-81 kg),men,3,bronze,athlete,Elkhan Rajabli,Azerbaijan,AZE,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-81-kg,Judo Men -81 kg,Half-middleweight (-81 kg),men,3,bronze,athlete,Sergei Aschwanden,Switzerland,CHE,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-90-kg,Judo Men -90 kg,Middleweight (-90 kg),men,1,gold,athlete,Frédéric Demontfaucon,France,FRA,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-90-kg,Judo Men -90 kg,Middleweight (-90 kg),men,2,silver,athlete,Zurab Zviadauri,Georgia,GEO,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-90-kg,Judo Men -90 kg,Middleweight (-90 kg),men,3,bronze,athlete,Rasul Salimov,Azerbaijan,AZE,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-minus-90-kg,Judo Men -90 kg,Middleweight (-90 kg),men,3,bronze,athlete,Yoon Dong-sik,"Korea, Republic of",KOR,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-plus-100-kg,Judo Men +100 kg,Heavyweight (+100 kg),men,1,gold,athlete,Alexander Mikhaylin,Russian Federation,RUS,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-plus-100-kg,Judo Men +100 kg,Heavyweight (+100 kg),men,2,silver,athlete,Selim Tataroğlu,Türkiye,TUR,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-plus-100-kg,Judo Men +100 kg,Heavyweight (+100 kg),men,3,bronze,athlete,Mahmoud Miran,IRI,IRI,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-men-plus-100-kg,Judo Men +100 kg,Heavyweight (+100 kg),men,3,bronze,athlete,Shinichi Shinohara,Japan,JPN,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-48-kg,Judo Women -48 kg,Extra-lightweight (-48 kg),women,1,gold,athlete,Ryoko Tamura,Japan,JPN,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-48-kg,Judo Women -48 kg,Extra-lightweight (-48 kg),women,2,silver,athlete,Ri Kyong-ok,"Korea, Democratic People's Republic of",PRK,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-48-kg,Judo Women -48 kg,Extra-lightweight (-48 kg),women,3,bronze,athlete,Danieska Carrión,Cuba,CUB,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-48-kg,Judo Women -48 kg,Extra-lightweight (-48 kg),women,3,bronze,athlete,Giuseppina Macrì,Italy,ITA,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-52-kg,Judo Women -52 kg,Half-lightweight (-52 kg),women,1,gold,athlete,Kye Sun-hui,"Korea, Democratic People's Republic of",PRK,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-52-kg,Judo Women -52 kg,Half-lightweight (-52 kg),women,2,silver,athlete,Raffaella Imbriani,Germany,DEU,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-52-kg,Judo Women -52 kg,Half-lightweight (-52 kg),women,3,bronze,athlete,Legna Verdecia,Cuba,CUB,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-52-kg,Judo Women -52 kg,Half-lightweight (-52 kg),women,3,bronze,athlete,Liu Yuxiang,China,CHN,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-57-kg,Judo Women -57 kg,Lightweight (-57 kg),women,1,gold,athlete,Yurisleidis Lupetey,Cuba,CUB,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-57-kg,Judo Women -57 kg,Lightweight (-57 kg),women,2,silver,athlete,Deborah Gravenstijn,Netherlands,NLD,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-57-kg,Judo Women -57 kg,Lightweight (-57 kg),women,3,bronze,athlete,Isabel Fernández,Spain,ESP,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-57-kg,Judo Women -57 kg,Lightweight (-57 kg),women,3,bronze,athlete,Kie Kusakabe,Japan,JPN,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-63-kg,Judo Women -63 kg,Half-middleweight (-63 kg),women,1,gold,athlete,Gella Vandecaveye,Belgium,BEL,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-63-kg,Judo Women -63 kg,Half-middleweight (-63 kg),women,2,silver,athlete,Sara Álvarez,Spain,ESP,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-63-kg,Judo Women -63 kg,Half-middleweight (-63 kg),women,3,bronze,athlete,Anaysi Hernández,Cuba,CUB,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
world_judo_championships,World Judo Championships,2001,2001-12-31,judo-women-minus-63-kg,Judo Women -63 kg,Half-middleweight (-63 kg),women,3,bronze,athlete,Ayumi Tanimoto,Japan,JPN,https://en.wikipedia.org/wiki/2001_World_Judo_Championships
