participant_id,type,display_name,country_id
fig_athlete_Anton_Golotsutskov_RUS,athlete,Anton Golotsutskov,RUS
fig_athlete_Deng_Linlin_CHN,athlete,Deng Linlin,CHN
fig_athlete_Lauren_Mitchell_AUS,athlete,Lauren Mitchell,AUS
fig_athlete_Ivana_Hong_USA,athlete,Ivana Hong,USA
fig_athlete_Elizabeth_Tweddle_GBR,athlete,Elizabeth Tweddle,GBR
fig_athlete_Sui_Lu_CHN,athlete,Sui Lu,CHN
fig_athlete_Bridget_Sloan_USA,athlete,Bridget Sloan,USA
fig_athlete_Rebecca_Bross_USA,athlete,Rebecca Bross,USA
fig_athlete_Koko_Tsurumi_JPN,athlete,Koko Tsurumi,JPN
fig_athlete_He_Kexin_CHN,athlete,He Kexin,CHN
fig_athlete_Kayla_Williams_USA,athlete,Kayla Williams,USA
fig_athlete_Ariella_Käslin_CHE,athlete,Ariella Käslin,CHE
fig_athlete_Youna_Dufournet_FRA,athlete,Youna Dufournet,FRA
fig_athlete_Eleftherios_Kosmidis_GRC,athlete,Eleftherios Kosmidis,GRC
fig_athlete_Daniel_Purvis_GBR,athlete,Daniel Purvis,GBR
fig_athlete_Zhang_Chenglong_CHN,athlete,Zhang Chenglong,CHN
fig_athlete_Philipp_Boy_DEU,athlete,Philipp Boy,DEU
fig_athlete_Jonathan_Horton_USA,athlete,Jonathan Horton,USA
fig_athlete_Thomas_Bouhail_FRA,athlete,Thomas Bouhail,FRA
fig_athlete_Dzmitry_Kaspiarovich_BLR,athlete,Dzmitry Kaspiarovich,BLR
fig_athlete_Ana_Porgras_ROU,athlete,Ana Porgras,ROU
fig_athlete_Diana_Chelaru_ROU,athlete,Diana Chelaru,ROU
fig_athlete_Aliya_Mustafina_RUS,athlete,Aliya Mustafina,RUS
fig_athlete_Jiang_Yuyuan_CHN,athlete,Jiang Yuyuan,CHN
fig_athlete_Koji_Yamamuro_JPN,athlete,Koji Yamamuro,JPN
fig_athlete_Danell_Leyva_USA,athlete,Danell Leyva,USA
fig_athlete_Vasileios_Tsolakidis_GRC,athlete,Vasileios Tsolakidis,GRC
fig_athlete_Cyril_Tommasone_FRA,athlete,Cyril Tommasone,FRA
fig_athlete_Arthur_Zanetti_BRA,athlete,Arthur Zanetti,BRA
fig_athlete_Yang_Hak-Seon_KOR,athlete,Yang Hak-Seon,KOR
fig_athlete_Makoto_Okiguchi_JPN,athlete,Makoto Okiguchi,JPN
fig_athlete_Yao_Jinnan_CHN,athlete,Yao Jinnan,CHN
fig_athlete_Jordyn_Wieber_USA,athlete,Jordyn Wieber,USA
fig_athlete_Ksenia_Afanasyeva_RUS,athlete,Ksenia Afanasyeva,RUS
fig_athlete_Aly_Raisman_USA,athlete,Aly Raisman,USA
fig_athlete_Viktoria_Komova_RUS,athlete,Viktoria Komova,RUS
fig_athlete_Tatiana_Nabieva_RUS,athlete,Tatiana Nabieva,RUS
fig_athlete_Huang_Qiushuang_CHN,athlete,Huang Qiushuang,CHN
fig_athlete_McKayla_Maroney_USA,athlete,McKayla Maroney,USA
fig_athlete_Phan_Th_Hà_Thanh_VIE,athlete,Phan Thị Hà Thanh,VIE
fig_athlete_Kenzo_Shirai_JPN,athlete,Kenzo Shirai,JPN
fig_athlete_Jacob_Dalton_USA,athlete,Jacob Dalton,USA
fig_athlete_Ryohei_Kato_JPN,athlete,Ryohei Kato,JPN
fig_athlete_Lin_Chaopan_CHN,athlete,Lin Chaopan,CHN
