competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
fig_artistic_gymnastics_world_championships,gymnastics,FIG Artistic Gymnastics World Championships,,international_championship,2001-12-31,2025-12-31,fig_artistic_gymnastics_world_championships_history
