competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_name,gender,event_format,rank,medal,participant_type,participant_name,country_name,country_code,team_members,source_url
fie_world_championships,FIE World Championships,2004,2004-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Sofiya Velikaya; Yekaterina Fedorkina; Yelena Nechayeva; Svetlana Kormilitsyna,https://en.wikipedia.org/wiki/2004_World_Fencing_Championships
fie_world_championships,FIE World Championships,2004,2004-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,United States,United States,USA,Emma Baratta; Emily Jacobson; Sada Jacobson; Mariel Zagunis,https://en.wikipedia.org/wiki/2004_World_Fencing_Championships
fie_world_championships,FIE World Championships,2004,2004-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,France,France,FRA,Anne-Lise Touya; Léonore Perrus; Cécile Argiolas,https://en.wikipedia.org/wiki/2004_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,France,France,FRA,Érik Boisse Ulrich Robeiri Fabrice Jeannet Jérôme Jeannet,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,Germany,Germany,DEU,Daniel Strigel Martin Schmitt Sven Schmid Jörg Fiedler,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Ukraine,Ukraine,UKR,Dmytro Chumak; Dmitriy Karuchenko; Maksym Khvorost; Vitaly Osharov,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,France,France,FRA,Victor Sintès Nicolas Beaudan Erwann Le Péchoux Brice Guyart,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,Italy,Italy,ITA,Andrea Baldini Andrea Cassarà Salvatore Sanzo Simone Vanni,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,Germany,Germany,DEU,Dominik Behr Ralf Bissdorf Peter Joppich Benjamin Kleibrink,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Russian Federation,Russian Federation,RUS,Aleksey Dyachenko Aleksey Frosin Stanislav Pozdnyakov Aleksey Yakimenko,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,Italy,Italy,ITA,Andrea Aquili Aldo Montano Gianpiero Pastore Luigi Tarantino,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,France,France,FRA,Vincent Anstett Nicolas Lopez Julien Pillet Boris Sanson,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,France,France,FRA,Sarah Daninthe Laura Flessel-Colovic Hajnalka Kiraly Picot Maureen Nisima,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,Hungary,Hungary,HUN,Julianna Révész; Emese Szász; Hajnalka Toth; Adrienn Hormay,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Germany,Germany,DEU,Monika Sozanska Imke Duplitzer Britta Heidemann Claudia Bokel,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,"Korea, Republic of","Korea, Republic of",KOR,Lee Hyun-sun; Jung Gil-ok; Nam Hyun-hee; Seo Mi-jung,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Romania,Romania,ROU,Andreea Andrei; Cristina Ghiță; Roxana Scarlat; Cristina Stahl,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,France,France,FRA,Corinne Maîtrejean Astrid Guyart Céline Seigneur Adeline Wuillème,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,United States,United States,USA,Sada Jacobson Caitlin Thompson Rebecca Ward Mariel Zagunis,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,Russian Federation,Russian Federation,RUS,Sofiya Velikaya Ekaterina Fedorkina Yelena Nechayeva Svetlana Kormilitsyna,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2005,2005-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,Hungary,Hungary,HUN,Edina Csaba; Orsolya Nagy; Dora Varga; Gabriella Sznopek,https://en.wikipedia.org/wiki/2005_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Men Individual Epee,men,individual,1,gold,athlete,Wang Lei,China,CHN,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Men Individual Epee,men,individual,2,silver,athlete,Joaquim Videira,Portugal,PRT,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Men Individual Epee,men,individual,3,bronze,athlete,Igor Tikhomirov,Canada,CAN,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Men Individual Epee,men,individual,3,bronze,athlete,Sven Järve,Estonia,EST,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,France,France,FRA,Érik Boisse; Gauthier Grumier; Fabrice Jeannet; Ulrich Robeiri,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,Spain,Spain,ESP,José Luis Abajo; Ignacio Canto; Juan Castañeda; Eduardo Sepulveda Puerto,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Ukraine,Ukraine,UKR,Dmytro Chumak; Dmytro Karyuchenko; Maksym Khvorost; Bohdan Nikishyn,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Men Individual Foil,men,individual,1,gold,athlete,Peter Joppich,Germany,DEU,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Men Individual Foil,men,individual,2,silver,athlete,Andrea Baldini,Italy,ITA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Men Individual Foil,men,individual,3,bronze,athlete,Lei Sheng,China,CHN,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Men Individual Foil,men,individual,3,bronze,athlete,Stefano Barrera,Italy,ITA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,France,France,FRA,Loïc Attely; Nicolas Beaudan; Erwann Le Péchoux; Marcel Marcilloux,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,Germany,Germany,DEU,Dominik Behr; Richard Breutner; Peter Joppich; Benjamin Kleibrink,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,Italy,Italy,ITA,Andrea Baldini; Andrea Cassarà; Salvatore Sanzo; Simone Vanni,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Men Individual Sabre,men,individual,1,gold,athlete,Stanislav Pozdnyakov,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Men Individual Sabre,men,individual,2,silver,athlete,Zsolt Nemcsik,Hungary,HUN,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Men Individual Sabre,men,individual,3,bronze,athlete,Won Woo-young,"Korea, Republic of",KOR,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Men Individual Sabre,men,individual,3,bronze,athlete,Aleksey Frosin,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,France,France,FRA,Vincent Anstett; Nicolas Lopez; Julien Pillet; Boris Sanson,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,Ukraine,Ukraine,UKR,Dmytro Boiko; Volodymyr Lukashenko; Oleh Shturbabin; Vladyslav Tretiak,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,Russian Federation,Russian Federation,RUS,Aleksey Frosin; Nikolay Kovalev; Stanislav Pozdnyakov; Aleksey Yakimenko,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Women Individual Epee,women,individual,1,gold,athlete,Tímea Nagy,Hungary,HUN,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Women Individual Epee,women,individual,2,silver,athlete,Irina Embrich,Estonia,EST,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Women Individual Epee,women,individual,3,bronze,athlete,Laura Flessel-Colovic,France,FRA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Women Individual Epee,women,individual,3,bronze,athlete,Emese Szász,Hungary,HUN,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,China,China,CHN,Li Na; Luo Xiaojuan; Zhang Li; Zhong Weiping,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,France,France,FRA,Marysa Baradji-Duchêne; Laura Flessel-Colovic; Hajnalka Kiraly Picot; Maureen Nisima,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Germany,Germany,DEU,Claudia Bokel; Imke Duplitzer; Britta Heidemann; Marijana Markovic,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Women Individual Foil,women,individual,1,gold,athlete,Margherita Granbassi,Italy,ITA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Women Individual Foil,women,individual,2,silver,athlete,Valentina Vezzali,Italy,ITA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Women Individual Foil,women,individual,3,bronze,athlete,Aida Mohamed,Hungary,HUN,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Women Individual Foil,women,individual,3,bronze,athlete,Giovanna Trillini,Italy,ITA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Svetlana Boyko; Aida Shanayeva; Julia Khakimova; Ianna Rouzavina,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Italy,Italy,ITA,Elisa di Francisca; Margherita Granbassi; Giovanna Trillini; Valentina Vezzali,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,"Korea, Republic of","Korea, Republic of",KOR,Jeon Hee-sook; Jung Gil-ok; Nam Hyun-hee; Seo Mi-jung,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Women Individual Sabre,women,individual,1,gold,athlete,Rebecca Ward,United States,USA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Women Individual Sabre,women,individual,2,silver,athlete,Mariel Zagunis,United States,USA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Women Individual Sabre,women,individual,3,bronze,athlete,Kim Hye-lim,"Korea, Republic of",KOR,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Women Individual Sabre,women,individual,3,bronze,athlete,Sada Jacobson,United States,USA,,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,France,France,FRA,Cécile Argiolas; Solenne Mary; Léonore Perrus; Anne-Lise Touya,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,United States,United States,USA,Sada Jacobson; Rebecca Ward; Mariel Zagunis,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2006,2006-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,Russian Federation,Russian Federation,RUS,Yekaterina Dyachenko; Ekaterina Fedorkina; Yelena Nechayeva; Sofiya Velikaya,https://en.wikipedia.org/wiki/2006_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Men Individual Epee,men,individual,1,gold,athlete,Krisztián Kulcsár,Hungary,HUN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Men Individual Epee,men,individual,2,silver,athlete,Érik Boisse,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Men Individual Epee,men,individual,3,bronze,athlete,Jérôme Jeannet,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Men Individual Epee,men,individual,3,bronze,athlete,Diego Confalonieri,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,France,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,Italy,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Hungary,Hungary,HUN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Men Individual Foil,men,individual,1,gold,athlete,Peter Joppich,Germany,DEU,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Men Individual Foil,men,individual,2,silver,athlete,Andrea Baldini,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Men Individual Foil,men,individual,3,bronze,athlete,Lei Sheng,China,CHN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Men Individual Foil,men,individual,3,bronze,athlete,Benjamin Kleibrink,Germany,DEU,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,France,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,Germany,Germany,DEU,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,"Korea, Republic of","Korea, Republic of",KOR,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Men Individual Sabre,men,individual,1,gold,athlete,Stanislav Pozdnyakov,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Men Individual Sabre,men,individual,2,silver,athlete,Aldo Montano,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Men Individual Sabre,men,individual,3,bronze,athlete,Nicolas Limbach,Germany,DEU,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Men Individual Sabre,men,individual,3,bronze,athlete,Oh Eun-seok,"Korea, Republic of",KOR,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Hungary,Hungary,HUN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,France,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,Italy,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Women Individual Epee,women,individual,1,gold,athlete,Britta Heidemann,Germany,DEU,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Women Individual Epee,women,individual,2,silver,athlete,Li Na,China,CHN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Women Individual Epee,women,individual,3,bronze,athlete,Irina Embrich,Estonia,EST,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Women Individual Epee,women,individual,3,bronze,athlete,Maureen Nisima,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,France,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,Russian Federation,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Germany,Germany,DEU,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Women Individual Foil,women,individual,1,gold,athlete,Valentina Vezzali,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Women Individual Foil,women,individual,2,silver,athlete,Margherita Granbassi,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Women Individual Foil,women,individual,3,bronze,athlete,Aida Mohamed,Hungary,HUN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Women Individual Foil,women,individual,3,bronze,athlete,Giovanna Trillini,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Poland,Poland,POL,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Russian Federation,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,Japan,Japan,JPN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Women Individual Sabre,women,individual,1,gold,athlete,Yelena Nechayeva,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Women Individual Sabre,women,individual,2,silver,athlete,Tan Xue,China,CHN,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Women Individual Sabre,women,individual,3,bronze,athlete,Gioia Marzocca,Italy,ITA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Women Individual Sabre,women,individual,3,bronze,athlete,Bogna Jóźwiak,Poland,POL,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,France,France,FRA,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,Ukraine,Ukraine,UKR,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2007,2007-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,Russian Federation,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2007_World_Fencing_Championships
fie_world_championships,FIE World Championships,2008,2008-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,Italy,Italy,ITA,Andrea Baldini; Andrea Cassarà; Stefano Barrera; Salvatore Sanzo,https://en.wikipedia.org/wiki/2008_World_Fencing_Championships
fie_world_championships,FIE World Championships,2008,2008-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,Germany,Germany,DEU,Peter Joppich; Benjamin Kleibrink; Dominik Behr,https://en.wikipedia.org/wiki/2008_World_Fencing_Championships
fie_world_championships,FIE World Championships,2008,2008-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,Poland,Poland,POL,Michał Majewski; Radosław Glonek; Marcin Zawada; Sławomir Mocek,https://en.wikipedia.org/wiki/2008_World_Fencing_Championships
fie_world_championships,FIE World Championships,2008,2008-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,France,France,FRA,Laura Flessel; Hajnalka Kiraly-Picot; Maureen Nisima; Sarah Daninthe,https://en.wikipedia.org/wiki/2008_World_Fencing_Championships
fie_world_championships,FIE World Championships,2008,2008-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,China,China,CHN,Li Na; Luo Xiaojuan; Zhang Li; Zhong Weiping,https://en.wikipedia.org/wiki/2008_World_Fencing_Championships
fie_world_championships,FIE World Championships,2008,2008-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Germany,Germany,DEU,Imke Duplitzer; Britta Heidemann; Marijana Markovic; Monika Sozanska,https://en.wikipedia.org/wiki/2008_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,France,France,FRA,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,Hungary,Hungary,HUN,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Poland,Poland,POL,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,Italy,Italy,ITA,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,Germany,Germany,DEU,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,Russian Federation,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Romania,Romania,ROU,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,Italy,Italy,ITA,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,Hungary,Hungary,HUN,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,Italy,Italy,ITA,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
