competition_id,sport_id,name,season_year,level,start_date,end_date,source_id
ittf_world_table_tennis_championships,table-tennis,ITTF World Table Tennis Championships,,international_championship,1926-12-31,2025-12-31,ittf_world_table_tennis_championships_history
