competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_figure_skating_championships,World Figure Skating Championships,2004,2004-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,3,bronze,team,Kati Winkler / René Lohse,Germany,DEU,https://en.wikipedia.org/wiki/2004_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2004,2004-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,1,gold,team,Tatiana Totmianina / Maxim Marinin,Russia,RUS,https://en.wikipedia.org/wiki/2004_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2004,2004-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,2,silver,team,Shen Xue / Zhao Hongbo,China,CHN,https://en.wikipedia.org/wiki/2004_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2004,2004-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,3,bronze,team,Pang Qing / Tong Jian,China,CHN,https://en.wikipedia.org/wiki/2004_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2004,2004-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,1,gold,athlete,Shizuka Arakawa,Japan,JPN,https://en.wikipedia.org/wiki/2004_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2004,2004-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,2,silver,athlete,Sasha Cohen,United States,USA,https://en.wikipedia.org/wiki/2004_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2004,2004-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,3,bronze,athlete,Michelle Kwan,United States,USA,https://en.wikipedia.org/wiki/2004_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,1,gold,athlete,Stéphane Lambiel,Switzerland,CHE,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,2,silver,athlete,Jeffrey Buttle,Canada,CAN,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,3,bronze,athlete,Evan Lysacek,United States,USA,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,1,gold,team,Tatiana Navka / Roman Kostomarov,Russia,RUS,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,2,silver,team,Tanith Belbin / Benjamin Agosto,United States,USA,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,3,bronze,team,Elena Grushina / Ruslan Goncharov,Ukraine,UKR,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,1,gold,team,Tatiana Totmianina / Maxim Marinin,Russia,RUS,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,2,silver,team,Maria Petrova / Alexei Tikhonov,Russia,RUS,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,3,bronze,team,Zhang Dan / Zhang Hao,China,CHN,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,1,gold,athlete,Irina Slutskaya,Russia,RUS,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,2,silver,athlete,Sasha Cohen,United States,USA,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2005,2005-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,3,bronze,athlete,Carolina Kostner,Italy,ITA,https://en.wikipedia.org/wiki/2005_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,1,gold,athlete,Stéphane Lambiel,Switzerland,CHE,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,2,silver,athlete,Brian Joubert,France,FRA,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,3,bronze,athlete,Evan Lysacek,United States,USA,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,1,gold,team,Albena Denkova / Maxim Staviski,Bulgaria,BGR,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,2,silver,team,Marie-France Dubreuil / Patrice Lauzon,Canada,CAN,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
